STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VT150176,MYBVT1501760,WCE IMTN 5.170% 28.08.2031,12-NOV-2020,3.409,3.366,3.323,115.784,116.206,116.63,8.387,85.658,-.021,-.021,-.021,.202,.203,.204,0
VU150175,MYBVU1501750,WCE IMTN 5.210% 27.08.2032,12-NOV-2020,3.488,3.445,3.402,116.523,116.977,117.433,8.963,98.727,-.021,-.021,-.021,.218,.219,.22,0
VV150174,MYBVV1501741,WCE IMTN 5.250% 26.08.2033,12-NOV-2020,3.556,3.513,3.47,117.278,117.763,118.25,9.512,112.249,-.019,-.019,-.019,.211,.212,.212,0
VW150173,MYBVW1501731,WCE IMTN 5.290% 28.08.2034,12-NOV-2020,3.623,3.58,3.537,117.964,118.479,118.997,10.041,126.284,-.016,-.016,-.016,.188,.189,.19,0
VX150172,MYBVX1501721,WCE IMTN 5.340% 28.08.2035,12-NOV-2020,3.705,3.662,3.619,118.485,119.027,119.573,10.53,140.32,-.011,-.011,-.011,.136,.136,.137,0
VY150171,MYBVY1501711,WCE IMTN 5.380% 28.08.2036,12-NOV-2020,3.784,3.741,3.698,118.837,119.406,119.977,10.995,154.588,-.009,-.009,-.009,.116,.117,.117,0
UN150067,MYBUN1500676,MALAYSIAN RE MTN 3650D 29.8.2025,12-NOV-2020,2.67,2.596,2.522,100.677,100.699,100.722,.3,.18,-.012,-.011,-.01,-.002,-.003,-.004,0
VJ150195,MYBVJ1501951,PROJEK SMART IMTN 5.000% 30.09.2021,12-NOV-2020,3.976,3.856,3.736,100.875,100.979,101.083,.854,1.153,-.002,-.002,-.002,-.001,-.001,-.001,0
VK150194,MYBVK1501942,PROJEK SMART IMTN 5.100% 30.09.2022,12-NOV-2020,4.22,4.1,3.98,101.572,101.789,102.007,1.773,4.09,0,0,0,-.002,-.003,-.003,0
VL150209,MYBVL1502096,PROJEK SMART IMTN 5.200% 29.09.2023,12-NOV-2020,4.346,4.226,4.106,102.283,102.61,102.938,2.643,8.568,-.001,-.001,-.001,.001,.001,0,0
VM150208,MYBVM1502086,PROJEK SMART IMTN 5.300% 30.09.2024,12-NOV-2020,4.509,4.389,4.269,102.783,103.214,103.648,3.469,14.442,0,0,0,-.002,-.002,-.002,0
VN150207,MYBVN1502076,PROJEK SMART IMTN 5.4% 30.09.2025,12-NOV-2020,4.653,4.533,4.413,103.224,103.754,104.287,4.246,21.491,0,0,0,-.001,-.002,-.003,0
VO150206,MYBVO1502066,PROJEK SMART IMTN 5.500% 30.09.2026,12-NOV-2020,4.783,4.663,4.543,103.633,104.257,104.886,4.978,29.562,0,0,0,-.001,-.002,-.002,0
VP150205,MYBVP1502055,PROJEK SMART IMTN 5.600% 30.09.2027,12-NOV-2020,4.934,4.814,4.694,103.841,104.553,105.27,5.662,38.471,0,0,0,-.001,-.001,-.002,0
VQ150204,MYBVQ1502046,PROJEK SMART IMTN 5.680% 29.09.2028,12-NOV-2020,5.077,4.957,4.837,103.87,104.663,105.463,6.301,48.066,0,0,0,-.001,-.001,-.002,0
VR150203,MYBVR1502036,PROJEK SMART IMTN 5.760% 28.09.2029,12-NOV-2020,5.204,5.084,4.964,103.906,104.775,105.652,6.899,58.225,-.001,-.001,-.001,.006,.006,.005,0
VS150202,MYBVS1502026,PROJEK SMART IMTN 5.800% 30.09.2030,12-NOV-2020,5.32,5.2,5.08,103.646,104.584,105.534,7.473,69.051,-.001,-.001,-.001,.007,.006,.007,0
VT150201,MYBVT1502016,PROJEK SMART IMTN 5.900% 30.09.2031,12-NOV-2020,5.432,5.312,5.192,103.8,104.806,105.823,7.989,79.949,0,0,0,-.001,-.001,-.001,0
VU150200,MYBVU1502006,PROJEK SMART IMTN 5.950% 30.09.2032,12-NOV-2020,5.542,5.422,5.302,103.51,104.574,105.652,8.479,91.207,0,0,0,0,-.001,-.001,0
UN150132,MYBUN1501328,ALLIANCEB MTN 3653D 18.12.2025,12-NOV-2020,2.66,2.52,2.38,100.284,100.298,100.312,.097,.019,0,0,0,-.008,-.009,-.009,0
UN200247,MYBUN2002474,ALLIANCEB MTN 3650D 25.10.2030,12-NOV-2020,3.48,3.35,3.22,100.541,101.132,101.727,4.504,23.53,0,0,0,0,0,-.001,2.3
UP200248,MYBUP2002487,ALLIANCEB MTN 4383D 27.10.2032,12-NOV-2020,3.755,3.625,3.495,100.272,101.066,101.868,6.063,42.614,-.001,-.001,-.001,.006,.006,.006,2
US200250,MYBUS2002507,ALLIANCEB MTN 5477D 26.10.2035,12-NOV-2020,4.052,3.922,3.792,99.982,101.045,102.122,8.131,78.176,0,0,0,0,-.001,-.001,2.3
VI150261,MYBVI1502613,MMC CORP IMTN 5.200% 12.11.2020,12-NOV-2020,2.574,2.515,2.456,100,100,100,0,0,-.011,-.01,-.009,.003,.004,.004,3
VK160112,MYBVK1601122,MMC CORP IMTN 5.290% 26.04.2023,12-NOV-2020,3.471,3.407,3.343,104.241,104.394,104.548,2.292,6.544,0,.001,.002,-.005,-.008,-.01,2
VN150260,MYBVN1502605,MMC CORP IMTN 5.800% 12.11.2025,12-NOV-2020,3.743,3.679,3.615,109.301,109.607,109.913,4.25,22.016,-.001,0,.001,.007,.003,-.002,2
VN170152,MYBVN1701520,MMC CORP IMTN 5.640% 27.04.2027,12-NOV-2020,3.874,3.81,3.746,110,110.385,110.771,5.439,35.186,-.001,0,.001,.002,-.004,-.01,2
VP150259,MYBVP1502592,MMC CORP IMTN 5.950% 12.11.2027,12-NOV-2020,3.922,3.858,3.794,112.309,112.727,113.146,5.646,39.075,0,.001,.002,.002,-.004,-.011,2.3
VN180095,MYBVN1800959,MMC CORP IMTN 5.700% 24.03.2028,12-NOV-2020,3.949,3.885,3.821,111.091,111.524,111.959,6.037,43.757,-.001,0,.001,.003,-.004,-.011,2.7
VM150262,MYBVM1502623,PBB ABS-IMTN 5.150% 10.05.2024 (CLASS A),12-NOV-2020,4.102,4.059,4.016,101.99,102.073,102.156,1.839,4.445,0,0,0,-.003,-.003,-.003,0
VK150263,MYBVK1502635,PBB ABS-IMTN 5.500% 13.05.2022 (CLASS B),12-NOV-2020,4.894,4.82,4.746,100.001,100.002,100.002,.003,.001,-.015,-.014,-.013,-.002,-.001,-.002,0
VK150264,MYBVK1502643,PBB ABS-IMTN 8.000% 13.05.2022 (CLASS C),12-NOV-2020,7.111,6.951,6.791,100.002,100.002,100.003,.003,.001,-.026,-.026,-.026,-.002,-.003,-.003,0
VM150265,MYBVM1502656,PBB ABS-IMTN 5.450% 10.05.2024 (CLASS D),12-NOV-2020,4.401,4.358,4.315,101.985,102.067,102.15,1.83,4.413,0,0,0,-.002,-.003,-.003,0
VJ150284,MYBVJ1502843,JEP IMTN 4.980% 04.06.2021 - Tranche 1,12-NOV-2020,2.696,2.622,2.548,101.257,101.298,101.34,.54,.564,-.011,-.01,-.009,0,-.001,-.001,0
VJ150285,MYBVJ1502850,JEP IMTN 5.080% 03.12.2021 - Tranche 2,12-NOV-2020,2.806,2.732,2.658,102.349,102.426,102.504,1.006,1.537,-.011,-.01,-.009,.006,.004,.003,0
VK150286,MYBVK1502866,JEP IMTN 5.150% 03.06.2022 - Tranche 3,12-NOV-2020,2.907,2.843,2.779,103.387,103.486,103.585,1.463,2.939,-.007,-.006,-.005,.005,.004,.002,2
VK150287,MYBVK1502874,JEP IMTN 5.170% 02.12.2022 - Tranche 4,12-NOV-2020,2.998,2.929,2.86,104.293,104.433,104.573,1.906,4.734,-.002,-.001,0,-.001,-.003,-.006,1.3
VL150288,MYBVL1502880,JEP IMTN 5.220% 02.06.2023 - Tranche 5,12-NOV-2020,3.056,2.992,2.928,105.275,105.436,105.598,2.341,6.919,0,.001,.002,-.005,-.008,-.011,2
VL150289,MYBVL1502898,JEP IMTN 5.270% 04.12.2023 - Tranche 6,12-NOV-2020,3.1,3.036,2.972,106.284,106.477,106.67,2.769,9.498,-.002,-.001,0,0,-.002,-.006,2.3
VM150290,MYBVM1502904,JEP IMTN 5.350% 04.06.2024 - Tranche 7,12-NOV-2020,3.141,3.072,3.003,107.381,107.622,107.864,3.18,12.382,-.002,-.001,0,.001,-.002,-.006,1.3
VM150291,MYBVM1502912,JEP IMTN 5.400% 04.12.2024 - Tranche 8,12-NOV-2020,3.163,3.099,3.035,108.456,108.711,108.966,3.582,15.592,-.002,-.001,0,.002,-.001,-.005,2
VN150292,MYBVN1502928,JEP IMTN 5.420% 04.06.2025- Tranche 9,12-NOV-2020,3.189,3.125,3.061,109.394,109.679,109.965,3.975,19.117,-.001,0,.001,-.001,-.006,-.01,2
VN150293,MYBVN1502936,JEP IMTN 5.450% 04.12.2025 - Tranche 10,12-NOV-2020,3.24,3.171,3.102,110.234,110.573,110.913,4.358,22.92,-.001,0,.001,0,-.005,-.01,1.7
VO150294,MYBVO1502942,JEP IMTN 5.520% 04.06.2026 - Tranche 11,12-NOV-2020,3.282,3.218,3.154,111.285,111.63,111.975,4.726,26.961,-.001,0,.001,0,-.005,-.011,2.3
VO150295,MYBVO1502959,JEP IMTN 5.560% 04.12.2026 - Tranche 12,12-NOV-2020,3.332,3.263,3.194,112.131,112.533,112.938,5.088,31.268,-.001,0,.001,.001,-.005,-.011,1.3
VP150296,MYBVP1502964,JEP IMTN 5.590% 04.06.2027 - Tranche 13,12-NOV-2020,3.371,3.307,3.243,112.958,113.36,113.765,5.441,35.818,-.001,0,.001,.002,-.005,-.011,2.7
VP150297,MYBVP1502972,JEP IMTN 5.620% 03.12.2027 - Tranche 14,12-NOV-2020,3.405,3.341,3.277,113.788,114.219,114.652,5.783,40.561,-.002,-.001,0,.009,.002,-.005,2
VQ150298,MYBVQ1502988,JEP IMTN 5.650% 02.06.2028 - Tranche 15,12-NOV-2020,3.443,3.374,3.305,114.567,115.062,115.56,6.117,45.508,-.002,-.001,0,.01,.002,-.005,1.3
VQ150299,MYBVQ1502996,JEP IMTN 5.680% 04.12.2028 - Tranche 16,12-NOV-2020,3.486,3.412,3.338,115.297,115.86,116.427,6.449,50.746,-.001,0,.001,.003,-.005,-.012,0
VR150300,MYBVR1503000,JEP IMTN 5.740% 04.06.2029 - Tranche 17,12-NOV-2020,3.512,3.448,3.384,116.345,116.86,117.378,6.763,56.032,-.002,-.001,0,.012,.003,-.005,2
VR150301,MYBVR1503018,JEP IMTN 5.770% 04.12.2029 - Tranche 18,12-NOV-2020,3.547,3.483,3.419,117.092,117.635,118.18,7.073,61.537,-.002,-.001,0,.012,.004,-.005,2
VS150302,MYBVS1503024,JEP IMTN 5.790% 04.06.2030 - Tranche 19,12-NOV-2020,3.574,3.51,3.446,117.808,118.377,118.95,7.378,67.233,-.001,0,.001,.005,-.004,-.013,2.3
VS150303,MYBVS1503032,JEP IMTN 5.820% 04.12.2030 - Tranche 20,12-NOV-2020,3.611,3.542,3.473,118.491,119.133,119.78,7.673,73.037,-.001,0,.001,.005,-.005,-.014,1.3
VT150304,MYBVT1503048,JEP IMTN 5.850% 04.06.2031 - Tranche 21,12-NOV-2020,3.641,3.577,3.513,119.219,119.84,120.466,7.96,78.961,-.001,0,.001,.006,-.004,-.014,2
VT150305,MYBVT1503055,JEP IMTN 6.200% 04.12.2031 - Tranche 22,12-NOV-2020,3.681,3.617,3.553,122.713,123.369,124.03,8.162,83.874,-.001,0,.001,.006,-.005,-.015,2
VU150306,MYBVU1503061,JEP IMTN 6.240% 04.06.2032 - Tranche 23,12-NOV-2020,3.728,3.664,3.6,123.412,124.094,124.78,8.425,89.837,-.001,0,.001,.006,-.005,-.016,2
VU150307,MYBVU1503079,JEP IMTN 6.280% 03.12.2032 - Tranche 24,12-NOV-2020,3.783,3.709,3.635,123.992,124.808,125.631,8.678,95.833,-.002,-.001,0,.017,.006,-.005,0
VV150308,MYBVV1503085,JEP IMTN 6.320% 03.06.2033 - Tranche 25,12-NOV-2020,3.831,3.757,3.683,124.623,125.466,126.317,8.925,101.927,-.001,0,.001,.008,-.005,-.016,0
VV150309,MYBVV1503093,JEP IMTN 6.360% 02.12.2033 - Tranche 26,12-NOV-2020,3.883,3.809,3.735,125.174,126.044,126.922,9.161,108.004,-.002,-.001,0,.019,.007,-.004,0
VW150310,MYBVW1503109,JEP IMTN 6.400% 02.06.2034 - Tranche 27,12-NOV-2020,3.935,3.861,3.787,125.7,126.595,127.499,9.392,114.165,-.001,0,.001,.009,-.004,-.017,0
VW150311,MYBVW1503117,JEP IMTN 6.440% 04.12.2034 - Tranche 28,12-NOV-2020,3.989,3.915,3.841,126.178,127.098,128.028,9.62,120.446,-.001,0,.001,.009,-.004,-.016,0
VX150312,MYBVX1503123,JEP IMTN 6.480% 04.06.2035 - Tranche 29,12-NOV-2020,4.038,3.964,3.89,126.681,127.626,128.58,9.837,126.661,-.001,0,.001,.009,-.004,-.017,0
VX150313,MYBVX1503131,JEP IMTN 6.520% 04.12.2035 - Tranche 30,12-NOV-2020,4.084,4.01,3.936,127.196,128.165,129.145,10.047,132.901,-.002,-.001,0,.023,.009,-.003,0
VY150314,MYBVY1503147,JEP IMTN 6.560% 04.06.2036 - Tranche 31,12-NOV-2020,4.132,4.058,3.984,127.66,128.652,129.655,10.25,139.126,-.001,0,.001,.01,-.004,-.018,0
VY150315,MYBVY1503154,JEP IMTN 6.600% 04.12.2036 - Tranche 32,12-NOV-2020,4.178,4.104,4.03,128.125,129.141,130.167,10.446,145.353,-.001,0,.001,.01,-.003,-.017,0
VZ150316,MYBVZ1503169,JEP IMTN 6.640% 04.06.2037 - Tranche 33,12-NOV-2020,4.223,4.149,4.075,128.581,129.618,130.667,10.636,151.568,-.001,0,.001,.011,-.004,-.018,0
VZ150317,MYBVZ1503177,JEP IMTN 6.680% 04.12.2037 - Tranche 34,12-NOV-2020,4.276,4.202,4.128,128.899,129.957,131.027,10.816,157.689,-.002,-.001,0,.025,.011,-.003,0
VZ150318,MYBVZ1503185,JEP IMTN 6.720% 04.06.2038 - Tranche 35,12-NOV-2020,4.333,4.259,4.185,129.133,130.21,131.299,10.987,163.726,-.001,0,.001,.011,-.003,-.018,0
VZ150319,MYBVZ1503193,JEP IMTN 6.760% 03.12.2038 - Tranche 36,12-NOV-2020,4.391,4.317,4.243,129.321,130.416,131.523,11.148,169.633,-.001,0,.001,.012,-.003,-.018,0
VI150336,MYBVI1503363,PRASARANA IMTN 4.27% 11.12.2020 - Series 1,12-NOV-2020,1.804,1.768,1.732,100.19,100.193,100.195,.078,.012,-.019,-.019,-.019,-.005,-.005,-.006,0
VK150337,MYBVK1503377,PRASARANA IMTN 4.53% 09.12.2022 - Series 2,12-NOV-2020,2.053,2.017,1.981,105,105.075,105.15,1.948,4.904,.001,.001,.001,-.008,-.008,-.008,0
VK160027,MYBVK1600272,PRASARANA IMTN 4.29% 24.02.2023 - Series 7,12-NOV-2020,2.056,2.035,2.014,104.95,104.998,105.046,2.159,5.868,.007,.007,.007,-.022,-.022,-.022,3
VN150338,MYBVN1503389,PRASARANA IMTN 4.65% 11.12.2025 - Series 3,12-NOV-2020,2.374,2.348,2.322,110.826,110.957,111.089,4.48,23.874,.009,.009,.009,-.051,-.052,-.051,2.3
VN160028,MYBVN1600284,PRASARANA IMTN 4.47% 26.02.2026 - Series 8,12-NOV-2020,2.4,2.374,2.348,110.216,110.352,110.488,4.701,25.976,.008,.008,.008,-.047,-.047,-.047,2.3
VS150339,MYBVS1503396,PRASARANA IMTN 4.97% 11.12.2030 - Series 4,12-NOV-2020,2.966,2.945,2.924,117.345,117.545,117.746,7.972,77.163,0,0,0,-.004,-.004,-.004,3
VS160029,MYBVS1600291,PRASARANA IMTN 4.75% 26.02.2031 - Series 9,12-NOV-2020,2.989,2.963,2.937,115.491,115.741,115.991,8.23,81.304,0,0,0,-.004,-.003,-.004,2
VX150340,MYBVX1503404,PRASARANA IMTN 5.05% 11.12.2035 - Series 5,12-NOV-2020,3.409,3.378,3.347,119.219,119.625,120.033,10.777,147.189,0,0,0,-.003,-.003,-.002,1.3
VX160030,MYBVX1600309,PRASARANA IMTN 4.97% 26.02.2036 - Series 10,12-NOV-2020,3.428,3.392,3.356,118.223,118.696,119.172,11.009,152.304,0,0,0,-.002,-.003,-.003,0
VZ150341,MYBVZ1503417,PRASARANA IMTN 5.15% 11.12.2040 - Series 6,12-NOV-2020,3.764,3.728,3.692,119.403,119.971,120.543,12.955,223.372,-.001,-.001,-.001,.014,.014,.015,0
VZ160031,MYBVZ1600312,PRASARANA IMTN 5.07% 26.02.2041 - Series 11,12-NOV-2020,3.765,3.739,3.713,118.392,118.802,119.214,13.195,229.744,0,0,0,-.001,-.002,-.002,2.3
PN150019,MYBPN1500197,CIMB 5.150% 23.12.2025 - Tranche 1,12-NOV-2020,2.309,2.279,2.249,100.309,100.313,100.316,.111,.025,-.01,-.01,-.01,-.007,-.006,-.007,2.3
PN170026,MYBPN1700268,CIMB 4.900% 30.11.2027 - Tranche 2,12-NOV-2020,2.714,2.684,2.654,104.319,104.38,104.441,1.906,4.728,0,0,0,-.006,-.006,-.006,2.3
PN180002,MYBPN1800027,CIMB 4.950% 29.03.2028 - Tranche 3,12-NOV-2020,2.745,2.715,2.685,105.043,105.113,105.184,2.235,6.252,.002,.002,.002,-.01,-.011,-.011,2
PO180006,MYBPO1800066,CIMB 4.880% 13.09.2029 - Tranche 4,12-NOV-2020,2.866,2.836,2.806,107.263,107.375,107.489,3.482,14.497,.005,.005,.005,-.023,-.024,-.023,2.3
PN190015,MYBPN1900157,CIMB 3.850% 23.11.2029 - Tranche 5,12-NOV-2020,2.896,2.861,2.826,103.605,103.74,103.875,3.662,15.998,.006,.006,.006,-.025,-.025,-.026,1.3
UK150139,MYBUK1501399,PCB ABSMTN 2557D 23.12.2022 - 2015-A Class B,12-NOV-2020,2.817,2.774,2.731,105.586,105.677,105.768,1.984,4.578,0,0,0,-.007,-.007,-.007,0
UK150138,MYBUK1501381,PCB ABSMTN 2557D 23.12.2022 - 2015-A Class A(4),12-NOV-2020,2.817,2.774,2.731,104.462,104.552,104.642,1.994,4.609,.001,.001,.001,-.008,-.008,-.008,0
VL150345,MYBVL1503458,SAMALAJU IMTN 5.05% 28.12.2023 - Issue No. 1,12-NOV-2020,2.734,2.674,2.614,106.888,107.074,107.261,2.849,9.974,0,0,0,-.006,-.006,-.006,0
VM150346,MYBVM1503464,SAMALAJU IMTN 5.15% 27.12.2024 - Issue No. 2,12-NOV-2020,2.834,2.774,2.714,108.947,109.191,109.436,3.668,16.229,0,0,0,-.005,-.006,-.006,0
VN150347,MYBVN1503470,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,12-NOV-2020,2.911,2.851,2.791,111.046,111.348,111.651,4.447,23.705,0,0,0,-.006,-.006,-.006,0
VO150348,MYBVO1503486,SAMALAJU IMTN 5.35% 28.12.2026 - Issue No. 4,12-NOV-2020,2.972,2.927,2.882,113.223,113.492,113.763,5.195,32.343,0,0,0,-.005,-.006,-.005,3.3
VP150349,MYBVP1503491,SAMALAJU IMTN 5.45% 28.12.2027 - Issue No. 5,12-NOV-2020,3.112,3.052,2.992,114.833,115.247,115.663,5.895,41.836,0,0,0,-.005,-.005,-.005,0
VQ150350,MYBVQ1503507,SAMALAJU IMTN 5.55% 28.12.2028 - Issue No. 6,12-NOV-2020,3.228,3.173,3.118,116.474,116.902,117.333,6.558,52.119,0,0,0,-.005,-.005,-.005,1.3
VR150351,MYBVR1503513,SAMALAJU IMTN 5.65% 28.12.2029 - Issue No. 7,12-NOV-2020,3.337,3.287,3.237,118.062,118.494,118.928,7.184,63.069,0,0,0,-.005,-.005,-.005,2
VU160458,MYBVU1604588,SAMALAJU IMTN 25.50% 23.12.2033 - Issue No. 8,12-NOV-2020,3.747,3.687,3.627,110.749,111.571,112.399,12.325,158.65,0,0,0,.011,.011,.011,0
VV160459,MYBVV1604594,SAMALAJU IMTN 20.25% 22.12.2034 - Issue No. 9,12-NOV-2020,3.838,3.778,3.718,109.131,109.988,110.852,13.037,177.717,0,0,0,.011,.011,.011,0
VW160460,MYBVW1604600,SAMALAJU IMTN 17.10% 21.12.2035 - Issue No. 10,12-NOV-2020,3.921,3.861,3.801,107.534,108.423,109.32,13.727,197.418,0,0,0,.011,.011,.011,0
VX160461,MYBVX1604616,SAMALAJU IMTN 15.00% 23.12.2036 - Issue No. 11,12-NOV-2020,4.002,3.942,3.882,105.945,106.864,107.792,14.401,217.87,0,0,0,.011,.011,.011,0
VE200020,MYBVE2000202,COUNTRY GDN IMTN 4.750% 03.03.2021 - Issue No 6,12-NOV-2020,2.983,2.914,2.845,100.531,100.553,100.574,.305,.187,-.012,-.011,-.01,-.001,-.001,-.002,1.3
VG190055,MYBVG1900555,COUNTRY GDN IMTN 6.400% 18.03.2022 - Issue No 3,12-NOV-2020,3.178,3.114,3.05,104.218,104.304,104.391,1.284,2.317,-.008,-.007,-.006,.003,.001,0,2.3
VG190094,MYBVG1900944,COUNTRY GDN IMTN 6.400% 06.05.2022 - Issue No 4,12-NOV-2020,3.22,3.146,3.072,104.57,104.68,104.79,1.416,2.738,-.007,-.006,-.005,.002,0,-.001,0
VI180078,MYBVI1800785,COUNTRY GDN IMTN 6.600% 23.02.2023 - Issue No 2,12-NOV-2020,3.333,3.264,3.195,107.103,107.26,107.418,2.096,5.619,-.001,0,.001,-.006,-.009,-.011,1.7
VI200059,MYBVI2000591,COUNTRY GDN IMTN 5.250% 27.03.2025- Issue No 7,12-NOV-2020,3.592,3.523,3.454,106.652,106.94,107.229,3.889,18.021,-.001,0,.001,.001,-.004,-.009,1.3
VK200019,MYBVK2000191,COUNTRY GDN IMTN 5.700% 02.03.2027 - Issue No 5,12-NOV-2020,3.846,3.782,3.718,110.287,110.665,111.043,5.286,33.484,-.002,-.001,0,.008,.002,-.005,2.7
VN160015,MYBVN1600151,EKVE IMTN 5.250% 29.01.2026,12-NOV-2020,2.838,2.795,2.752,111.6,111.821,112.042,4.538,24.569,0,0,0,-.006,-.006,-.006,0
VO160014,MYBVO1600142,EKVE IMTN 5.350% 29.01.2027,12-NOV-2020,2.935,2.892,2.849,113.613,113.875,114.138,5.28,33.28,0,0,0,-.006,-.006,-.005,0
VP160013,MYBVP1600131,EKVE IMTN 5.450% 28.01.2028,12-NOV-2020,3.031,2.988,2.945,115.551,115.852,116.155,5.981,42.889,-.001,-.001,-.001,.002,.002,.002,0
VQ160012,MYBVQ1600121,EKVE IMTN 5.550% 29.01.2029,12-NOV-2020,3.118,3.075,3.032,117.491,117.832,118.174,6.65,53.375,-.008,-.008,-.008,.059,.059,.059,0
VR160011,MYBVR1600111,EKVE IMTN 5.650% 29.01.2030,12-NOV-2020,3.207,3.164,3.121,119.342,119.722,120.102,7.281,64.507,-.014,-.014,-.014,.118,.119,.119,0
VS160010,MYBVS1600101,EKVE IMTN 5.750% 29.01.2031,12-NOV-2020,3.291,3.248,3.205,121.171,121.588,122.006,7.878,76.213,-.02,-.02,-.02,.188,.19,.19,0
VT160009,MYBVT1600091,EKVE IMTN 5.850% 29.01.2032,12-NOV-2020,3.363,3.325,3.287,123.061,123.462,123.864,8.444,88.4,-.021,-.021,-.021,.216,.217,.218,1.3
VU160008,MYBVU1600081,EKVE IMTN 5.950% 28.01.2033,12-NOV-2020,3.418,3.38,3.342,125.092,125.525,125.96,8.979,100.982,-.021,-.021,-.021,.234,.235,.236,1.7
VV160007,MYBVV1600071,EKVE IMTN 6.050% 27.01.2034,12-NOV-2020,3.471,3.428,3.385,127.126,127.652,128.182,9.487,113.901,-.018,-.018,-.018,.216,.216,.218,0
VW160006,MYBVW1600061,EKVE IMTN 6.150% 29.01.2035,12-NOV-2020,3.52,3.482,3.444,129.202,129.7,130.199,9.974,127.199,-.014,-.014,-.014,.178,.18,.18,1.7
VX160005,MYBVX1600051,EKVE IMTN 6.250% 29.01.2036,12-NOV-2020,3.608,3.565,3.522,130.712,131.307,131.905,10.421,140.381,-.01,-.01,-.01,.134,.135,.135,0
UI180023,MYBUI1800233,OLM MTN 1826D 14.2.2023,12-NOV-2020,3.047,3.022,2.997,103.677,103.733,103.788,2.111,5.645,.001,.001,.001,-.007,-.006,-.007,3
VZ160050,MYBVZ1600502,SDPLANTATION IMTN 5.650% 24.03.2116,12-NOV-2020,3.173,3.138,3.103,112.126,112.309,112.493,4.643,25.665,0,0,0,-.006,-.006,-.006,1.7
VE200125,MYBVE2001259,AEON CO. IMTN 3.150% 12.07.2021,12-NOV-2020,2.792,2.762,2.732,100.231,100.251,100.27,.646,.74,-.011,-.011,-.011,.006,.006,.006,2
PW160005,MYBPW1600055,MEX II Junior Bonds 6.500% 27.04.2035,12-NOV-2020,13.211,13.001,12.791,57.186,58.083,59.001,7.405,82.429,0,0,0,.003,.003,.002,0
VI160132,MYBVI1601324,MEX II IMTN 5.100% 29.04.2021 - Issue No. 1,12-NOV-2020,7.123,6.983,6.843,99.094,99.156,99.218,.445,.395,-.001,-.001,-.001,.005,.005,.004,0
VJ160133,MYBVJ1601330,MEX II IMTN 5.200% 29.04.2022 - Issue No. 2,12-NOV-2020,7.605,7.465,7.325,96.728,96.914,97.101,1.372,2.572,-.001,-.001,-.001,.007,.006,.006,0
VK160134,MYBVK1601346,MEX II IMTN 5.300% 28.04.2023 - Issue No. 3,12-NOV-2020,7.969,7.829,7.689,94.141,94.438,94.735,2.241,6.268,-.001,-.001,-.001,.008,.008,.007,0
VL160145,MYBVL1601450,MEX II IMTN 5.400% 29.04.2024 - Issue No. 4,12-NOV-2020,8.277,8.137,7.997,91.488,91.881,92.277,3.059,11.324,-.001,-.001,-.001,.009,.008,.008,0
VM160135,MYBVM1601359,MEX II IMTN 5.500% 29.04.2025 - Issue No. 5,12-NOV-2020,8.513,8.373,8.233,89.002,89.48,89.961,3.817,17.487,-.001,-.001,-.001,.008,.008,.008,0
VN160136,MYBVN1601365,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,12-NOV-2020,8.748,8.608,8.468,86.555,87.105,87.659,4.516,24.541,-.001,-.001,-.001,.009,.009,.009,0
VO160137,MYBVO1601371,MEX II IMTN 5.700% 29.04.2027 - Issue No. 7,12-NOV-2020,8.926,8.786,8.646,84.411,85.023,85.641,5.156,32.29,0,0,0,.005,.004,.004,0
VP160138,MYBVP1601386,MEX II IMTN 5.800% 28.04.2028 - Issue No. 8,12-NOV-2020,9.086,8.946,8.806,82.47,83.136,83.809,5.735,40.49,-.001,-.001,-.001,.009,.009,.009,0
VQ160139,MYBVQ1601392,MEX II IMTN 5.900% 27.04.2029 - Issue No. 9,12-NOV-2020,9.24,9.1,8.96,80.688,81.399,82.118,6.256,48.964,0,0,0,.004,.004,.004,0
VR160140,MYBVR1601408,MEX II IMTN 6.000% 29.04.2030 - Issue No. 10,12-NOV-2020,9.382,9.247,9.112,79.087,79.81,80.541,6.727,57.644,-.001,-.001,-.001,.008,.009,.008,1.7
VS160141,MYBVS1601414,MEX II IMTN 6.100% 29.04.2031 - Issue No. 11,12-NOV-2020,9.518,9.378,9.238,77.66,78.441,79.232,7.139,66.213,0,0,0,.003,.003,.003,0
VT160142,MYBVT1601420,MEX II IMTN 6.200% 29.04.2032 - Issue No. 12,12-NOV-2020,9.647,9.507,9.367,76.399,77.207,78.025,7.498,74.579,0,0,0,.002,.003,.002,0
