STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VX150186,MYBVX1501861,WCE IMTN 5.290% 28.08.2035,04-NOV-2020,3.664,3.621,3.578,118.456,119,119.548,10.582,141.375,-.001,-.001,-.001,.01,.01,.01,1.7
VY150185,MYBVY1501851,WCE IMTN 5.330% 28.08.2036,04-NOV-2020,3.752,3.704,3.656,118.688,119.323,119.964,11.048,155.729,0,0,0,-.002,-.003,-.002,0
VP150180,MYBVP1501800,WCE IMTN 5.000% 27.08.2027,04-NOV-2020,3.045,2.997,2.949,111.939,112.253,112.568,5.785,39.631,0,0,0,-.005,-.005,-.005,0
VQ150179,MYBVQ1501790,WCE IMTN 5.050% 28.08.2028,04-NOV-2020,3.135,3.087,3.039,113.176,113.532,113.889,6.491,50.126,0,0,0,-.004,-.004,-.005,0
VR150178,MYBVR1501780,WCE IMTN 5.090% 28.08.2029,04-NOV-2020,3.222,3.174,3.126,114.229,114.626,115.024,7.163,61.429,0,0,0,-.004,-.004,-.004,0
VS150177,MYBVS1501770,WCE IMTN 5.130% 28.08.2030,04-NOV-2020,3.31,3.262,3.214,115.139,115.575,116.012,7.803,73.445,0,0,0,-.004,-.004,-.004,0
VT150176,MYBVT1501760,WCE IMTN 5.170% 28.08.2031,04-NOV-2020,3.402,3.354,3.306,115.88,116.352,116.827,8.411,86.058,0,0,0,-.003,-.004,-.003,0
VU150175,MYBVU1501750,WCE IMTN 5.210% 27.08.2032,04-NOV-2020,3.488,3.44,3.392,116.548,117.056,117.566,8.986,99.139,-.001,-.001,-.001,.007,.008,.007,0
VV150174,MYBVV1501741,WCE IMTN 5.250% 26.08.2033,04-NOV-2020,3.563,3.515,3.467,117.223,117.765,118.31,9.533,112.663,-.001,-.001,-.001,.009,.009,.009,0
VW150173,MYBVW1501731,WCE IMTN 5.290% 28.08.2034,04-NOV-2020,3.635,3.587,3.539,117.843,118.418,118.996,10.061,126.694,0,0,0,-.003,-.003,-.003,0
VX150172,MYBVX1501721,WCE IMTN 5.340% 28.08.2035,04-NOV-2020,3.719,3.671,3.623,118.329,118.935,119.544,10.549,140.733,0,0,0,-.003,-.002,-.003,0
VY150171,MYBVY1501711,WCE IMTN 5.380% 28.08.2036,04-NOV-2020,3.799,3.751,3.703,118.659,119.293,119.931,11.013,155.003,0,0,0,-.003,-.003,-.003,0
UN150067,MYBUN1500676,MALAYSIAN RE MTN 3650D 29.8.2025,04-NOV-2020,2.659,2.584,2.509,100.73,100.755,100.779,.322,.207,-.001,-.001,-.001,-.006,-.006,-.006,0
VJ150195,MYBVJ1501951,PROJEK SMART IMTN 5.000% 30.09.2021,04-NOV-2020,3.977,3.857,3.737,100.896,101.002,101.109,.875,1.201,-.001,-.001,-.001,-.002,-.003,-.003,0
VK150194,MYBVK1501942,PROJEK SMART IMTN 5.100% 30.09.2022,04-NOV-2020,4.203,4.083,3.963,101.621,101.841,102.062,1.795,4.178,-.001,-.001,-.001,0,-.001,-.001,0
VL150209,MYBVL1502096,PROJEK SMART IMTN 5.200% 29.09.2023,04-NOV-2020,4.33,4.21,4.09,102.344,102.673,103.004,2.664,8.694,0,0,0,-.002,-.003,-.003,0
VM150208,MYBVM1502086,PROJEK SMART IMTN 5.300% 30.09.2024,04-NOV-2020,4.493,4.373,4.253,102.856,103.29,103.726,3.491,14.604,-.001,-.001,-.001,.002,.002,.002,0
VN150207,MYBVN1502076,PROJEK SMART IMTN 5.4% 30.09.2025,04-NOV-2020,4.636,4.516,4.396,103.312,103.845,104.382,4.268,21.689,-.001,-.001,-.001,.002,.002,.003,0
VO150206,MYBVO1502066,PROJEK SMART IMTN 5.500% 30.09.2026,04-NOV-2020,4.761,4.641,4.521,103.76,104.387,105.019,5,29.797,0,0,0,-.002,-.002,-.002,0
VP150205,MYBVP1502055,PROJEK SMART IMTN 5.600% 30.09.2027,04-NOV-2020,4.907,4.787,4.667,104.012,104.727,105.448,5.685,38.743,-.001,-.001,-.001,.005,.004,.004,0
VQ150204,MYBVQ1502046,PROJEK SMART IMTN 5.680% 29.09.2028,04-NOV-2020,5.05,4.93,4.81,104.057,104.854,105.658,6.325,48.374,0,0,0,-.002,-.001,-.001,0
VR150203,MYBVR1502036,PROJEK SMART IMTN 5.760% 28.09.2029,04-NOV-2020,5.181,5.061,4.941,104.08,104.953,105.834,6.923,58.563,0,0,0,-.002,-.001,-.002,0
VS150202,MYBVS1502026,PROJEK SMART IMTN 5.800% 30.09.2030,04-NOV-2020,5.302,5.182,5.062,103.793,104.735,105.687,7.497,69.414,0,0,0,-.001,-.001,-.002,0
VT150201,MYBVT1502016,PROJEK SMART IMTN 5.900% 30.09.2031,04-NOV-2020,5.417,5.297,5.177,103.932,104.94,105.961,8.013,80.337,0,0,0,-.001,-.002,-.001,0
VU150200,MYBVU1502006,PROJEK SMART IMTN 5.950% 30.09.2032,04-NOV-2020,5.53,5.41,5.29,103.621,104.688,105.769,8.502,91.616,-.001,-.001,-.001,.008,.008,.008,0
UN150132,MYBUN1501328,ALLIANCEB MTN 3653D 18.12.2025,04-NOV-2020,2.658,2.518,2.378,100.349,100.366,100.383,.119,.028,-.001,-.001,-.001,-.008,-.008,-.008,0
UN200247,MYBUN2002474,ALLIANCEB MTN 3650D 25.10.2030,04-NOV-2020,3.469,3.339,3.209,100.594,101.187,101.785,4.526,23.739,0,0,0,0,-.001,-.001,2.3
UP200248,MYBUP2002487,ALLIANCEB MTN 4383D 27.10.2032,04-NOV-2020,3.739,3.609,3.479,100.371,101.168,101.973,6.086,42.897,0,0,0,0,-.001,-.001,2.3
US200250,MYBUS2002507,ALLIANCEB MTN 5477D 26.10.2035,04-NOV-2020,4.039,3.909,3.779,100.089,101.155,102.235,8.154,78.56,-.001,-.001,-.001,.008,.008,.008,2.3
VI150261,MYBVI1502613,MMC CORP IMTN 5.200% 12.11.2020,04-NOV-2020,2.588,2.523,2.458,100.045,100.047,100.048,.018,.001,-.004,-.004,-.004,-.007,-.007,-.007,2.7
VK160112,MYBVK1601122,MMC CORP IMTN 5.290% 26.04.2023,04-NOV-2020,3.443,3.378,3.313,104.346,104.503,104.661,2.314,6.656,-.001,-.001,-.001,-.002,-.002,-.002,2
VN150260,MYBVN1502605,MMC CORP IMTN 5.800% 12.11.2025,04-NOV-2020,3.706,3.641,3.576,109.507,109.819,110.132,4.269,22.187,0,0,0,-.005,-.005,-.005,2
VN170152,MYBVN1701520,MMC CORP IMTN 5.640% 27.04.2027,04-NOV-2020,3.836,3.771,3.706,110.26,110.653,111.047,5.463,35.454,0,0,0,-.004,-.004,-.004,2
VP150259,MYBVP1502592,MMC CORP IMTN 5.950% 12.11.2027,04-NOV-2020,3.884,3.819,3.754,112.584,113.01,113.437,5.666,39.312,0,0,0,-.004,-.004,-.005,2.3
VN180095,MYBVN1800959,MMC CORP IMTN 5.700% 24.03.2028,04-NOV-2020,3.913,3.848,3.783,111.364,111.806,112.251,6.061,44.059,0,0,0,-.004,-.004,-.004,2.7
VM150262,MYBVM1502623,PBB ABS-IMTN 5.150% 10.05.2024 (CLASS A),04-NOV-2020,4.069,4.021,3.973,102.074,102.168,102.261,1.861,4.537,0,0,0,-.003,-.002,-.003,0
VK150263,MYBVK1502635,PBB ABS-IMTN 5.500% 13.05.2022 (CLASS B),04-NOV-2020,4.921,4.846,4.771,100.012,100.014,100.016,.024,.012,-.004,-.004,-.004,-.002,-.002,-.002,0
VK150264,MYBVK1502643,PBB ABS-IMTN 8.000% 13.05.2022 (CLASS C),04-NOV-2020,7.282,7.122,6.962,100.014,100.018,100.022,.024,.012,-.015,-.015,-.015,-.001,-.001,-.002,0
VM150265,MYBVM1502656,PBB ABS-IMTN 5.450% 10.05.2024 (CLASS D),04-NOV-2020,4.368,4.32,4.272,102.069,102.162,102.255,1.852,4.505,0,0,0,-.002,-.002,-.003,0
VJ150284,MYBVJ1502843,JEP IMTN 4.980% 04.06.2021 - Tranche 1,04-NOV-2020,2.681,2.606,2.531,101.314,101.358,101.401,.562,.598,-.001,-.001,-.001,-.005,-.005,-.006,0
VJ150285,MYBVJ1502850,JEP IMTN 5.080% 03.12.2021 - Tranche 2,04-NOV-2020,2.791,2.716,2.641,102.412,102.493,102.573,1.028,1.592,-.001,-.001,-.001,-.005,-.005,-.006,0
VK150286,MYBVK1502866,JEP IMTN 5.150% 03.06.2022 - Tranche 3,04-NOV-2020,2.886,2.821,2.756,103.466,103.568,103.67,1.485,3.014,0,0,0,-.006,-.006,-.006,2
VK150287,MYBVK1502874,JEP IMTN 5.170% 02.12.2022 - Tranche 4,04-NOV-2020,2.972,2.902,2.832,104.39,104.534,104.678,1.928,4.829,0,0,0,-.005,-.005,-.006,1.3
VL150288,MYBVL1502880,JEP IMTN 5.220% 02.06.2023 - Tranche 5,04-NOV-2020,3.028,2.963,2.898,105.389,105.554,105.72,2.363,7.034,0,0,0,-.005,-.006,-.006,2
VL150289,MYBVL1502898,JEP IMTN 5.270% 04.12.2023 - Tranche 6,04-NOV-2020,3.073,3.008,2.943,106.408,106.606,106.803,2.791,9.632,-.001,-.001,-.001,-.003,-.002,-.003,2.3
VM150290,MYBVM1502904,JEP IMTN 5.350% 04.06.2024 - Tranche 7,04-NOV-2020,3.113,3.043,2.973,107.522,107.768,108.015,3.203,12.535,0,0,0,-.005,-.006,-.006,1.3
VM150291,MYBVM1502912,JEP IMTN 5.400% 04.12.2024 - Tranche 8,04-NOV-2020,3.132,3.067,3.002,108.622,108.882,109.143,3.604,15.764,0,0,0,-.006,-.006,-.006,2
VN150292,MYBVN1502928,JEP IMTN 5.420% 04.06.2025- Tranche 9,04-NOV-2020,3.154,3.089,3.024,109.592,109.883,110.175,3.998,19.309,0,0,0,-.005,-.006,-.006,2
VN150293,MYBVN1502936,JEP IMTN 5.450% 04.12.2025 - Tranche 10,04-NOV-2020,3.203,3.133,3.063,110.456,110.802,111.15,4.381,23.133,0,0,0,-.005,-.006,-.005,1.7
VO150294,MYBVO1502942,JEP IMTN 5.520% 04.06.2026 - Tranche 11,04-NOV-2020,3.243,3.178,3.113,111.536,111.888,112.241,4.75,27.193,-.001,-.001,-.001,.001,0,0,2.3
VO150295,MYBVO1502959,JEP IMTN 5.560% 04.12.2026 - Tranche 12,04-NOV-2020,3.294,3.224,3.154,112.392,112.803,113.216,5.112,31.52,0,0,0,-.005,-.005,-.005,1.3
VP150296,MYBVP1502964,JEP IMTN 5.590% 04.06.2027 - Tranche 13,04-NOV-2020,3.328,3.268,3.208,113.267,113.646,114.028,5.465,36.089,0,0,0,-.005,-.006,-.005,3
VP150297,MYBVP1502972,JEP IMTN 5.620% 03.12.2027 - Tranche 14,04-NOV-2020,3.368,3.303,3.238,114.075,114.515,114.957,5.808,40.851,-.001,-.001,-.001,.003,.002,.002,2
VQ150298,MYBVQ1502988,JEP IMTN 5.650% 02.06.2028 - Tranche 15,04-NOV-2020,3.407,3.337,3.267,114.862,115.367,115.875,6.141,45.817,-.001,-.001,-.001,.002,.002,.003,1.3
VQ150299,MYBVQ1502996,JEP IMTN 5.680% 04.12.2028 - Tranche 16,04-NOV-2020,3.451,3.376,3.301,115.599,116.173,116.75,6.474,51.074,0,0,0,-.005,-.005,-.005,0
VR150300,MYBVR1503000,JEP IMTN 5.740% 04.06.2029 - Tranche 17,04-NOV-2020,3.479,3.414,3.349,116.646,117.172,117.701,6.788,56.378,0,0,0,-.004,-.005,-.005,2
VR150301,MYBVR1503018,JEP IMTN 5.770% 04.12.2029 - Tranche 18,04-NOV-2020,3.515,3.45,3.385,117.398,117.952,118.509,7.099,61.903,-.001,-.001,-.001,.004,.004,.004,2
VS150302,MYBVS1503024,JEP IMTN 5.790% 04.06.2030 - Tranche 19,04-NOV-2020,3.544,3.479,3.414,118.108,118.689,119.274,7.404,67.615,0,0,0,-.004,-.005,-.004,2.3
VS150303,MYBVS1503032,JEP IMTN 5.820% 04.12.2030 - Tranche 20,04-NOV-2020,3.583,3.513,3.443,118.784,119.439,120.098,7.699,73.436,0,0,0,-.005,-.004,-.005,1.3
VT150304,MYBVT1503048,JEP IMTN 5.850% 04.06.2031 - Tranche 21,04-NOV-2020,3.616,3.551,3.486,119.493,120.128,120.766,7.986,79.374,0,0,0,-.004,-.004,-.004,2
VT150305,MYBVT1503055,JEP IMTN 6.200% 04.12.2031 - Tranche 22,04-NOV-2020,3.659,3.594,3.529,122.974,123.643,124.317,8.187,84.296,0,0,0,-.004,-.005,-.005,2
VU150306,MYBVU1503061,JEP IMTN 6.240% 04.06.2032 - Tranche 23,04-NOV-2020,3.709,3.644,3.579,123.649,124.344,125.044,8.45,90.27,0,0,0,-.005,-.005,-.005,2
VU150307,MYBVU1503079,JEP IMTN 6.280% 03.12.2032 - Tranche 24,04-NOV-2020,3.767,3.692,3.617,124.202,125.032,125.869,8.703,96.273,-.001,-.001,-.001,.007,.007,.007,0
VV150308,MYBVV1503085,JEP IMTN 6.320% 03.06.2033 - Tranche 25,04-NOV-2020,3.818,3.743,3.668,124.803,125.661,126.526,8.95,102.374,0,0,0,-.004,-.004,-.005,0
VV150309,MYBVV1503093,JEP IMTN 6.360% 02.12.2033 - Tranche 26,04-NOV-2020,3.874,3.799,3.724,125.311,126.196,127.087,9.185,108.45,0,0,0,-.004,-.004,-.005,0
VW150310,MYBVW1503109,JEP IMTN 6.400% 02.06.2034 - Tranche 27,04-NOV-2020,3.928,3.853,3.778,125.815,126.725,127.643,9.416,114.616,0,0,0,-.004,-.004,-.004,0
VW150311,MYBVW1503117,JEP IMTN 6.440% 04.12.2034 - Tranche 28,04-NOV-2020,3.985,3.91,3.835,126.257,127.192,128.136,9.643,120.895,0,0,0,-.003,-.004,-.004,0
VX150312,MYBVX1503123,JEP IMTN 6.480% 04.06.2035 - Tranche 29,04-NOV-2020,4.036,3.961,3.886,126.735,127.694,128.663,9.859,127.112,0,0,0,-.003,-.004,-.004,0
VX150313,MYBVX1503131,JEP IMTN 6.520% 04.12.2035 - Tranche 30,04-NOV-2020,4.084,4.009,3.934,127.224,128.208,129.201,10.069,133.35,-.001,-.001,-.001,.01,.01,.009,0
VY150314,MYBVY1503147,JEP IMTN 6.560% 04.06.2036 - Tranche 31,04-NOV-2020,4.133,4.058,3.983,127.673,128.68,129.698,10.271,139.577,0,0,0,-.003,-.004,-.004,0
VY150315,MYBVY1503154,JEP IMTN 6.600% 04.12.2036 - Tranche 32,04-NOV-2020,4.18,4.105,4.03,128.124,129.154,130.195,10.467,145.805,0,0,0,-.003,-.003,-.004,0
VZ150316,MYBVZ1503169,JEP IMTN 6.640% 04.06.2037 - Tranche 33,04-NOV-2020,4.225,4.15,4.075,128.578,129.631,130.695,10.657,152.028,-.001,-.001,-.001,.011,.011,.011,0
VZ150317,MYBVZ1503177,JEP IMTN 6.680% 04.12.2037 - Tranche 34,04-NOV-2020,4.279,4.204,4.129,128.881,129.954,131.039,10.837,158.147,0,0,0,-.003,-.003,-.003,0
VZ150318,MYBVZ1503185,JEP IMTN 6.720% 04.06.2038 - Tranche 35,04-NOV-2020,4.335,4.26,4.185,129.127,130.22,131.324,11.008,164.2,-.001,-.001,-.001,.011,.012,.011,0
VZ150319,MYBVZ1503193,JEP IMTN 6.760% 03.12.2038 - Tranche 36,04-NOV-2020,4.393,4.318,4.243,129.314,130.424,131.547,11.169,170.112,0,0,0,-.003,-.003,-.003,0
VI150336,MYBVI1503363,PRASARANA IMTN 4.27% 11.12.2020 - Series 1,04-NOV-2020,1.735,1.699,1.663,100.25,100.254,100.257,.1,.02,0,0,0,-.007,-.007,-.007,0
VK150337,MYBVK1503377,PRASARANA IMTN 4.53% 09.12.2022 - Series 2,04-NOV-2020,1.976,1.94,1.904,105.213,105.289,105.365,1.971,5.004,0,0,0,-.007,-.007,-.007,0
VK160027,MYBVK1600272,PRASARANA IMTN 4.29% 24.02.2023 - Series 7,04-NOV-2020,1.98,1.959,1.938,105.172,105.221,105.27,2.182,5.978,-.001,-.001,-.001,-.004,-.004,-.003,3
VN150338,MYBVN1503389,PRASARANA IMTN 4.65% 11.12.2025 - Series 3,04-NOV-2020,2.333,2.307,2.281,111.078,111.21,111.343,4.503,24.093,.02,.02,.02,-.107,-.108,-.107,2.3
VN160028,MYBVN1600284,PRASARANA IMTN 4.47% 26.02.2026 - Series 8,04-NOV-2020,2.369,2.343,2.317,110.419,110.556,110.693,4.724,26.202,.021,.021,.021,-.115,-.115,-.116,2.3
VS150339,MYBVS1503396,PRASARANA IMTN 4.97% 11.12.2030 - Series 4,04-NOV-2020,2.972,2.946,2.92,117.32,117.568,117.817,7.994,77.517,.001,.001,.001,-.013,-.013,-.013,2.3
VS160029,MYBVS1600291,PRASARANA IMTN 4.75% 26.02.2031 - Series 9,04-NOV-2020,2.988,2.962,2.936,115.529,115.779,116.03,8.252,81.672,-.001,-.001,-.001,.006,.006,.006,2
VX150340,MYBVX1503404,PRASARANA IMTN 5.05% 11.12.2035 - Series 5,04-NOV-2020,3.46,3.429,3.398,118.575,118.979,119.384,10.783,147.355,0,0,0,-.002,-.002,-.002,1.3
VX160030,MYBVX1600309,PRASARANA IMTN 4.97% 26.02.2036 - Series 10,04-NOV-2020,3.477,3.441,3.405,117.602,118.072,118.546,11.016,152.485,.001,.001,.001,-.015,-.016,-.015,0
VZ150341,MYBVZ1503417,PRASARANA IMTN 5.15% 11.12.2040 - Series 6,04-NOV-2020,3.778,3.742,3.706,119.197,119.764,120.334,12.969,223.75,0,0,0,-.001,-.001,-.002,0
VZ160031,MYBVZ1600312,PRASARANA IMTN 5.07% 26.02.2041 - Series 11,04-NOV-2020,3.78,3.749,3.718,118.169,118.658,119.149,13.211,230.184,0,0,0,-.002,-.001,-.002,1.7
PN150019,MYBPN1500197,CIMB 5.150% 23.12.2025 - Tranche 1,04-NOV-2020,2.269,2.238,2.207,100.376,100.38,100.384,.132,.035,0,0,0,-.008,-.008,-.008,2
PN170026,MYBPN1700268,CIMB 4.900% 30.11.2027 - Tranche 2,04-NOV-2020,2.677,2.646,2.615,104.44,104.503,104.567,1.928,4.824,0,0,0,-.005,-.006,-.006,2.3
PN180002,MYBPN1800027,CIMB 4.950% 29.03.2028 - Tranche 3,04-NOV-2020,2.709,2.678,2.647,105.174,105.248,105.322,2.257,6.362,0,0,0,-.005,-.005,-.006,2.3
PO180006,MYBPO1800066,CIMB 4.880% 13.09.2029 - Tranche 4,04-NOV-2020,2.837,2.806,2.775,107.412,107.529,107.647,3.504,14.664,0,0,0,-.005,-.005,-.005,2.7
PN190015,MYBPN1900157,CIMB 3.850% 23.11.2029 - Tranche 5,04-NOV-2020,2.867,2.831,2.795,103.735,103.875,104.015,3.684,16.173,0,0,0,-.003,-.003,-.003,1.3
UK150139,MYBUK1501399,PCB ABSMTN 2557D 23.12.2022 - 2015-A Class B,04-NOV-2020,2.787,2.739,2.691,105.706,105.809,105.911,2.006,4.671,0,0,0,-.007,-.007,-.008,0
UK150138,MYBUK1501381,PCB ABSMTN 2557D 23.12.2022 - 2015-A Class A(4),04-NOV-2020,2.786,2.738,2.69,104.572,104.674,104.776,2.016,4.702,0,0,0,-.006,-.006,-.006,0
VL150345,MYBVL1503458,SAMALAJU IMTN 5.05% 28.12.2023 - Issue No. 1,04-NOV-2020,2.72,2.656,2.592,106.978,107.178,107.378,2.871,10.11,.003,-.001,-.005,-.015,-.002,.009,0
VM150346,MYBVM1503464,SAMALAJU IMTN 5.15% 27.12.2024 - Issue No. 2,04-NOV-2020,2.832,2.768,2.704,109,109.262,109.524,3.69,16.4,.003,-.001,-.005,-.017,-.001,.014,0
VN150347,MYBVN1503470,SAMALAJU IMTN 5.25% 26.12.2025 - Issue No. 3,04-NOV-2020,2.908,2.844,2.78,111.105,111.429,111.753,4.469,23.91,.004,0,-.004,-.026,-.005,.014,0
VO150348,MYBVO1503486,SAMALAJU IMTN 5.35% 28.12.2026 - Issue No. 4,04-NOV-2020,2.974,2.92,2.866,113.253,113.578,113.904,5.217,32.582,.004,0,-.004,-.03,-.006,.019,2.3
VP150349,MYBVP1503491,SAMALAJU IMTN 5.45% 28.12.2027 - Issue No. 5,04-NOV-2020,3.097,3.033,2.969,114.977,115.421,115.866,5.918,42.117,.004,0,-.004,-.033,-.005,.022,0
VQ150350,MYBVQ1503507,SAMALAJU IMTN 5.55% 28.12.2028 - Issue No. 6,04-NOV-2020,3.212,3.153,3.094,116.637,117.099,117.562,6.581,52.436,.004,0,-.004,-.036,-.005,.026,1.3
VR150351,MYBVR1503513,SAMALAJU IMTN 5.65% 28.12.2029 - Issue No. 7,04-NOV-2020,3.331,3.277,3.223,118.151,118.619,119.089,7.206,63.405,.004,0,-.004,-.039,-.005,.03,2
VU160458,MYBVU1604588,SAMALAJU IMTN 25.50% 23.12.2033 - Issue No. 8,04-NOV-2020,3.768,3.704,3.64,110.373,111.248,112.131,12.345,159.162,.003,-.001,-.005,-.029,.025,.081,0
VV160459,MYBVV1604594,SAMALAJU IMTN 20.25% 22.12.2034 - Issue No. 9,04-NOV-2020,3.859,3.795,3.731,108.742,109.654,110.574,13.057,178.253,.004,0,-.004,-.045,.011,.069,0
VW160460,MYBVW1604600,SAMALAJU IMTN 17.10% 21.12.2035 - Issue No. 10,04-NOV-2020,3.944,3.88,3.816,107.104,108.05,109.005,13.747,197.971,.004,0,-.004,-.047,.012,.071,0
VX160461,MYBVX1604616,SAMALAJU IMTN 15.00% 23.12.2036 - Issue No. 11,04-NOV-2020,4.028,3.964,3.9,105.457,106.435,107.422,14.42,218.432,.004,0,-.004,-.049,.012,.074,0
VE200020,MYBVE2000202,COUNTRY GDN IMTN 4.750% 03.03.2021 - Issue No 6,04-NOV-2020,2.972,2.902,2.832,100.573,100.597,100.62,.327,.214,0,0,0,-.005,-.005,-.005,1.3
VG190055,MYBVG1900555,COUNTRY GDN IMTN 6.400% 18.03.2022 - Issue No 3,04-NOV-2020,3.158,3.093,3.028,104.313,104.402,104.491,1.306,2.384,0,0,0,-.008,-.009,-.009,2.3
VG190094,MYBVG1900944,COUNTRY GDN IMTN 6.400% 06.05.2022 - Issue No 4,04-NOV-2020,3.191,3.121,3.051,104.668,104.773,104.878,1.392,2.714,-.001,-.001,-.001,-.007,-.007,-.007,1.7
VI180078,MYBVI1800785,COUNTRY GDN IMTN 6.600% 23.02.2023 - Issue No 2,04-NOV-2020,3.297,3.232,3.167,107.252,107.402,107.551,2.118,5.722,0,0,0,-.008,-.008,-.009,2.3
VI200059,MYBVI2000591,COUNTRY GDN IMTN 5.250% 27.03.2025- Issue No 7,04-NOV-2020,3.563,3.493,3.423,106.805,107.099,107.394,3.912,18.207,-.001,-.001,-.001,.001,0,0,1.3
VK200019,MYBVK2000191,COUNTRY GDN IMTN 5.700% 02.03.2027 - Issue No 5,04-NOV-2020,3.81,3.745,3.68,110.532,110.917,111.304,5.31,33.744,0,0,0,-.004,-.005,-.005,2.7
VN160015,MYBVN1600151,EKVE IMTN 5.250% 29.01.2026,04-NOV-2020,2.823,2.775,2.727,111.723,111.97,112.219,4.561,24.784,0,0,0,-.005,-.006,-.006,0
VO160014,MYBVO1600142,EKVE IMTN 5.350% 29.01.2027,04-NOV-2020,2.909,2.861,2.813,113.816,114.11,114.404,5.303,33.536,0,0,0,-.005,-.005,-.006,0
VP160013,MYBVP1600131,EKVE IMTN 5.450% 28.01.2028,04-NOV-2020,2.994,2.951,2.908,115.853,116.156,116.46,6.005,43.188,0,0,0,-.005,-.006,-.006,1.7
VQ160012,MYBVQ1600121,EKVE IMTN 5.550% 29.01.2029,04-NOV-2020,3.088,3.04,2.992,117.77,118.152,118.537,6.675,53.713,0,0,0,-.005,-.006,-.005,0
VR160011,MYBVR1600111,EKVE IMTN 5.650% 29.01.2030,04-NOV-2020,3.185,3.137,3.089,119.576,120.001,120.428,7.306,64.874,0,0,0,-.005,-.005,-.006,0
VS160010,MYBVS1600101,EKVE IMTN 5.750% 29.01.2031,04-NOV-2020,3.278,3.23,3.182,121.335,121.802,122.271,7.903,76.601,-.001,-.001,-.001,.005,.005,.005,0
VT160009,MYBVT1600091,EKVE IMTN 5.850% 29.01.2032,04-NOV-2020,3.359,3.316,3.273,123.14,123.595,124.051,8.467,88.799,0,0,0,-.005,-.004,-.005,1.7
VU160008,MYBVU1600081,EKVE IMTN 5.950% 28.01.2033,04-NOV-2020,3.421,3.378,3.335,125.094,125.585,126.079,9.001,101.386,-.001,-.001,-.001,.007,.007,.007,1.7
VV160007,MYBVV1600071,EKVE IMTN 6.050% 27.01.2034,04-NOV-2020,3.48,3.432,3.384,127.051,127.639,128.231,9.507,114.304,0,0,0,-.004,-.005,-.005,0
VW160006,MYBVW1600061,EKVE IMTN 6.150% 29.01.2035,04-NOV-2020,3.532,3.489,3.446,129.08,129.643,130.209,9.994,127.604,0,0,0,-.005,-.004,-.004,1.7
VX160005,MYBVX1600051,EKVE IMTN 6.250% 29.01.2036,04-NOV-2020,3.621,3.573,3.525,130.566,131.229,131.898,10.44,140.791,0,0,0,-.004,-.005,-.004,0
UI180023,MYBUI1800233,OLM MTN 1826D 14.2.2023,04-NOV-2020,3.01,2.984,2.958,103.795,103.853,103.911,2.133,5.75,-.001,-.001,-.001,-.002,-.002,-.002,3
VZ160050,MYBVZ1600502,SDPLANTATION IMTN 5.650% 24.03.2116,04-NOV-2020,3.143,3.107,3.071,112.33,112.52,112.71,4.666,25.888,-.001,-.001,-.001,0,0,-.001,1.7
VE200125,MYBVE2001259,AEON CO. IMTN 3.150% 12.07.2021,04-NOV-2020,2.779,2.748,2.717,100.247,100.268,100.289,.668,.779,0,0,0,-.001,-.001,-.002,2.3
PW160005,MYBPW1600055,MEX II Junior Bonds 6.500% 27.04.2035,04-NOV-2020,13.213,13.003,12.793,57.159,58.056,58.974,7.425,82.734,0,0,0,.003,.003,.002,0
VI160132,MYBVI1601324,MEX II IMTN 5.100% 29.04.2021 - Issue No. 1,04-NOV-2020,7.123,6.983,6.843,99.056,99.121,99.186,.465,.433,0,0,0,.004,.005,.005,0
VJ160133,MYBVJ1601330,MEX II IMTN 5.200% 29.04.2022 - Issue No. 2,04-NOV-2020,7.601,7.461,7.321,96.689,96.878,97.067,1.393,2.641,0,0,0,.006,.005,.005,0
VK160134,MYBVK1601346,MEX II IMTN 5.300% 28.04.2023 - Issue No. 3,04-NOV-2020,7.967,7.827,7.687,94.1,94.399,94.699,2.262,6.373,0,0,0,.006,.006,.005,0
VL160145,MYBVL1601450,MEX II IMTN 5.400% 29.04.2024 - Issue No. 4,04-NOV-2020,8.272,8.132,7.992,91.457,91.853,92.25,3.08,11.464,0,0,0,.005,.006,.005,0
VM160135,MYBVM1601359,MEX II IMTN 5.500% 29.04.2025 - Issue No. 5,04-NOV-2020,8.507,8.367,8.227,88.98,89.46,89.943,3.839,17.66,0,0,0,.005,.005,.005,0
VN160136,MYBVN1601365,MEX II IMTN 5.600% 29.04.2026 - Issue No. 6,04-NOV-2020,8.743,8.603,8.463,86.534,87.086,87.642,4.537,24.743,0,0,0,.005,.005,.005,0
VO160137,MYBVO1601371,MEX II IMTN 5.700% 29.04.2027 - Issue No. 7,04-NOV-2020,8.92,8.78,8.64,84.4,85.014,85.634,5.178,32.521,0,0,0,.005,.004,.005,0
