STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VL170300,MYBVL1703009,QSPS Green SRI Sukuk 5.360% 04.04.2025 - T13,20-OCT-2020,4.278,4.168,4.058,104.346,104.8,105.257,3.944,18.495,0,0,0,-.002,-.003,-.003,2
VL170301,MYBVL1703017,QSPS Green SRI Sukuk 5.400% 06.10.2025 - T14,20-OCT-2020,4.358,4.248,4.138,104.602,105.103,105.607,4.334,22.283,-.001,-.001,-.001,.002,.002,.002,2.7
VM170287,MYBVM1702876,QSPS Green SRI Sukuk 5.440% 06.04.2026 - T15,20-OCT-2020,4.424,4.304,4.184,104.88,105.475,106.074,4.708,26.292,0,0,0,-.002,-.003,-.003,0
VM170302,MYBVM1703023,QSPS Green SRI Sukuk 5.480% 06.10.2026 - T16,20-OCT-2020,4.48,4.36,4.24,105.179,105.822,106.47,5.072,30.542,0,0,0,-.003,-.003,-.003,0
VN170303,MYBVN1703039,QSPS Green SRI Sukuk 5.520% 06.04.2027 - T17,20-OCT-2020,4.541,4.421,4.301,105.427,106.117,106.812,5.424,35.01,0,0,0,-.002,-.002,-.002,0
VN170304,MYBVN1703047,QSPS Green SRI Sukuk 5.560% 06.10.2027 - T18,20-OCT-2020,4.59,4.48,4.37,105.722,106.396,107.075,5.766,39.681,-.001,-.001,-.001,.004,.004,.004,2.3
VO170305,MYBVO1703052,QSPS Green SRI Sukuk 5.600% 06.04.2028 - T19,20-OCT-2020,4.656,4.551,4.446,105.891,106.572,107.258,6.096,44.524,0,0,0,-.002,-.002,-.003,3.3
VO170306,MYBVO1703060,QSPS Green SRI Sukuk 5.640% 06.10.2028 - T20,20-OCT-2020,4.723,4.613,4.503,106.024,106.776,107.535,6.417,49.538,0,0,0,-.002,-.003,-.002,2
VP170307,MYBVP1703075,QSPS Green SRI Sukuk 5.680% 06.04.2029 - T21,20-OCT-2020,4.774,4.664,4.554,106.244,107.034,107.832,6.728,54.712,0,0,0,-.002,-.002,-.002,2
VP170308,MYBVP1703083,QSPS Green SRI Sukuk 5.720% 05.10.2029 - T22,20-OCT-2020,4.836,4.716,4.596,106.363,107.265,108.176,7.026,59.978,0,0,0,-.002,-.002,-.002,0
VQ170309,MYBVQ1703099,QSPS Green SRI Sukuk 5.760% 05.04.2030 - T23,20-OCT-2020,4.894,4.774,4.654,106.492,107.432,108.383,7.316,65.387,0,0,0,-.002,-.002,-.002,0
VQ170310,MYBVQ1703107,QSPS Green SRI Sukuk 5.800% 04.10.2030 - T24,20-OCT-2020,4.941,4.831,4.721,106.689,107.585,108.49,7.594,70.854,0,0,0,-.001,-.002,-.002,2
VR170311,MYBVR1703113,QSPS Green SRI Sukuk 5.840% 04.04.2031 - T25,20-OCT-2020,4.99,4.88,4.77,106.857,107.787,108.727,7.866,76.46,0,0,0,-.002,-.002,-.002,2
VR170312,MYBVR1703121,QSPS Green SRI Sukuk 5.880% 06.10.2031 - T26,20-OCT-2020,5.05,4.93,4.81,106.919,107.969,109.031,8.133,82.225,0,0,0,-.002,-.001,-.002,0
VS170313,MYBVS1703137,QSPS Green SRI Sukuk 5.920% 06.04.2032 - T27,20-OCT-2020,5.084,4.974,4.864,107.192,108.186,109.192,8.387,87.975,0,0,0,-.002,-.002,-.002,2.3
VS170314,MYBVS1703145,QSPS Green SRI Sukuk 5.960% 06.10.2032 - T28,20-OCT-2020,5.138,5.018,4.898,107.275,108.393,109.526,8.631,93.771,0,0,0,-.002,-.002,-.001,0
VT170315,MYBVT1703150,QSPS Green SRI Sukuk 6.000% 06.04.2033 - T29,20-OCT-2020,5.184,5.079,4.974,107.42,108.425,109.442,8.864,99.542,0,0,0,-.001,-.001,-.002,3
VT170316,MYBVT1703168,QSPS Green SRI Sukuk 6.040% 06.10.2033 - T30,20-OCT-2020,5.237,5.132,5.027,107.485,108.516,109.56,9.088,105.351,-.001,-.001,-.001,.009,.008,.008,3.3
VU170317,MYBVU1703174,QSPS Green SRI Sukuk 6.080% 06.04.2034 - T31,20-OCT-2020,5.286,5.181,5.076,107.576,108.633,109.704,9.305,111.177,0,0,0,-.002,-.002,-.001,3.3
VU170318,MYBVU1703182,QSPS Green SRI Sukuk 6.120% 06.10.2034 - T32,20-OCT-2020,5.324,5.219,5.114,107.769,108.852,109.949,9.516,117.048,0,0,0,-.001,-.001,-.002,3
VV170319,MYBVV1703198,QSPS Green SRI Sukuk 6.160% 06.04.2035 - T33,20-OCT-2020,5.371,5.261,5.151,107.862,109.021,110.197,9.718,122.889,0,0,0,-.001,-.002,-.002,2.3
UF190287,MYBUF1902878,PLB MTN 547D 23.3.2021,20-OCT-2020,2.73,2.656,2.582,100.447,100.479,100.51,.421,.355,-.003,-.001,.001,-.002,-.003,-.004,1.3
UF190286,MYBUF1902860,PLB MTN 547D 26.3.2021,20-OCT-2020,2.735,2.656,2.577,100.454,100.488,100.522,.429,.369,-.003,-.001,.001,-.002,-.003,-.004,0
UF200035,MYBUF2000359,PLB MTN 731D 07.3.2022,20-OCT-2020,2.92,2.841,2.762,100.711,100.818,100.925,1.338,2.47,-.003,-.001,.001,.003,0,-.003,0
VI170337,MYBVI1703377,PR1MA IMTN 4.080% 20.10.2022,20-OCT-2020,1.977,1.941,1.905,104.104,104.176,104.248,1.887,4.625,-.012,-.01,-.008,.021,.017,.013,1.7
VK170338,MYBVK1703381,PR1MA IMTN 4.340% 18.10.2024,20-OCT-2020,2.228,2.192,2.156,108.029,108.172,108.316,3.682,15.978,0,.002,.004,-.005,-.014,-.021,1.7
VI200155,MYBVI2001557,PR1MA IMTN 2.380% 30.07.2025,20-OCT-2020,2.344,2.308,2.272,100.16,100.322,100.484,4.468,22.905,-.002,0,.002,.009,0,-.01,1.7
VK200156,MYBVK2001561,PR1MA IMTN 2.580% 30.07.2027,20-OCT-2020,2.566,2.53,2.494,100.085,100.308,100.531,6.148,42.981,-.002,0,.002,.013,0,-.013,1.7
PI170011,MYBPI1700110,TMSB Senior Sukuk Murabahah 21.10.2022 (Tranche 1),20-OCT-2020,2.823,2.764,2.705,103.724,103.841,103.958,1.865,4.549,-.005,-.001,.003,.005,-.003,-.011,0
PJ170012,MYBPJ1700126,TMSB Senior Sukuk Murabahah 23.10.2023 (Tranche 2),20-OCT-2020,2.936,2.877,2.818,105.327,105.501,105.676,2.739,9.287,-.004,0,.004,.007,-.005,-.016,0
PK170013,MYBPK1700132,TMSB Senior Sukuk Murabahah 23.10.2024 (Tranche 3),20-OCT-2020,3.045,2.986,2.927,106.76,106.99,107.221,3.568,15.415,-.005,-.001,.003,.015,-.001,-.016,0
PL170014,MYBPL1700148,TMSB Senior Sukuk Murabahah 23.10.2025 (Tranche 4),20-OCT-2020,3.134,3.075,3.016,108.354,108.639,108.925,4.354,22.785,-.004,0,.004,.015,-.005,-.024,0
PM170015,MYBPM1700153,TMSB Senior Sukuk Murabahah 23.10.2026 (Tranche 5),20-OCT-2020,3.216,3.157,3.098,109.674,110.012,110.352,5.107,31.306,-.004,0,.004,.019,-.004,-.027,0
PN170016,MYBPN1700169,TMSB Senior Sukuk Murabahah 22.10.2027 (Tranche 6),20-OCT-2020,3.296,3.237,3.178,110.891,111.281,111.672,5.822,40.8,-.004,0,.004,.023,-.003,-.031,0
PO170017,MYBPO1700175,TMSB Senior Sukuk Murabahah 23.10.2028 (Tranche 7),20-OCT-2020,3.391,3.332,3.273,112.244,112.684,113.127,6.497,51.128,-.004,0,.004,.027,-.004,-.034,0
PP170018,MYBPP1700180,TMSB Senior Sukuk Murabahah 23.10.2029 (Tranche 8),20-OCT-2020,3.482,3.423,3.364,113.568,114.058,114.55,7.133,62.125,-.004,0,.004,.029,-.003,-.037,0
PQ170019,MYBPQ1700196,TMSB Senior Sukuk Murabahah 23.10.2030 (Tranche 9),20-OCT-2020,3.57,3.511,3.452,114.45,114.986,115.525,7.745,73.859,-.004,0,.004,.033,-.003,-.04,0
PR170020,MYBPR1700202,TMSB Senior Sukuk Murabahah 23.10.2031(Tranche 10),20-OCT-2020,3.662,3.603,3.544,115.628,116.209,116.794,8.311,85.922,-.004,0,.004,.036,-.003,-.043,0
PS170021,MYBPS1700218,TMSB Senior Sukuk Murabahah 22.10.2032(Tranche 11),20-OCT-2020,3.762,3.703,3.644,116.664,117.288,117.916,8.838,98.257,-.005,-.001,.003,.05,.008,-.035,0
PT170022,MYBPT1700224,TMSB Senior Sukuk Murabahah 21.10.2033(Tranche 12),20-OCT-2020,3.833,3.784,3.735,117.96,118.513,119.07,9.337,110.894,-.004,0,.004,.042,-.003,-.048,2.3
PU170023,MYBPU1700230,TMSB Senior Sukuk Murabahah 23.10.2034(Tranche 13),20-OCT-2020,3.903,3.854,3.805,119.784,120.374,120.967,9.798,123.609,-.004,0,.004,.045,-.003,-.052,2.3
PV170024,MYBPV1700246,TMSB Senior Sukuk Murabahah 23.10.2035(Tranche 14),20-OCT-2020,3.992,3.933,3.874,121.385,122.136,122.893,10.22,136.195,-.004,0,.004,.048,-.003,-.054,0
VK180151,MYBVK1801516,DANAINFRA IMTN 4.320% 02.05.2025 - Tranche 1,20-OCT-2020,2.294,2.258,2.222,108.672,108.834,108.996,4.06,19.645,-.002,0,.002,.004,-.005,-.014,1.7
VK190023,MYBVK1900235,DANAINFRA IMTN 4.150% 12.02.2026 - TRANCHE 5,20-OCT-2020,2.377,2.351,2.325,108.794,108.93,109.066,4.756,26.452,-.003,-.001,.001,.011,.001,-.009,3
VK190177,MYBVK1901779,DANAINFRA IMTN 3.340% 25.09.2026 - Tranche 11,20-OCT-2020,2.464,2.433,2.402,104.805,104.98,105.156,5.368,33.11,-.003,-.001,.001,.014,.003,-.008,2.7
VN180152,MYBVN1801528,DANAINFRA IMTN 4.550% 02.05.2028 - Tranche 2,20-OCT-2020,2.672,2.636,2.6,112.734,112.996,113.259,6.332,47.719,-.003,-.001,.001,.017,.003,-.012,1.7
VN190024,MYBVN1900247,DANAINFRA IMTN 4.360% 12.02.2029 - TRANCHE 6,20-OCT-2020,2.746,2.72,2.694,111.917,112.122,112.328,6.998,57.614,-.002,0,.002,.012,-.004,-.02,3
VN190178,MYBVN1901781,DANAINFRA IMTN 3.470% 26.09.2029 - Tranche 12,20-OCT-2020,2.814,2.783,2.752,105.149,105.4,105.651,7.672,68.033,-.002,0,.002,.015,-.001,-.018,2.7
VS180153,MYBVS1801535,DANAINFRA IMTN 4.900% 29.04.2033 - Tranche 3,20-OCT-2020,3.154,3.123,3.092,117.957,118.31,118.664,9.46,110.716,-.002,0,.002,.019,-.003,-.027,2.3
VS190025,MYBVS1900253,DANAINFRA IMTN 4.650% 10.02.2034 - TRANCHE 7,20-OCT-2020,3.217,3.176,3.135,115.408,115.89,116.374,10.096,124.873,-.003,-.001,.001,.033,.009,-.015,0
VS190179,MYBVS1901798,DANAINFRA IMTN 3.620% 26.09.2034 - Tranche 13,20-OCT-2020,3.255,3.229,3.203,104.061,104.358,104.656,10.936,143.196,-.002,0,.002,.022,-.001,-.024,3.7
VX180154,MYBVX1801543,DANAINFRA IMTN 5.080% 30.04.2038 - Tranche 4,20-OCT-2020,3.546,3.52,3.494,119.903,120.283,120.664,11.925,184.654,-.007,0,.007,.099,-.002,-.105,3
VX190026,MYBVX1900261,DANAINFRA IMTN 4.840% 11.02.2039 - TRANCHE 8,20-OCT-2020,3.606,3.575,3.544,116.428,116.884,117.342,12.52,201.709,-.002,0,.002,.028,-.002,-.032,2
VX190180,MYBVX1901806,DANAINFRA IMTN 3.690% 26.09.2039 - Tranche 14,20-OCT-2020,3.649,3.613,3.577,100.555,101.047,101.543,13.543,229.872,-.002,0,.002,.027,-.001,-.028,1.3
VZ190027,MYBVZ1900274,DANAINFRA IMTN 4.960% 12.02.2044 - TRANCHE 9,20-OCT-2020,3.896,3.86,3.824,116.195,116.804,117.416,14.408,280.655,-.002,0,.002,.032,-.001,-.036,1.3
VZ190181,MYBVZ1901819,DANAINFRA IMTN 3.800% 26.09.2044 - Tranche 15,20-OCT-2020,3.921,3.88,3.839,98.13,98.758,99.391,15.528,317.776,-.002,0,.002,.03,0,-.031,0
VZ190028,MYBVZ1900282,DANAINFRA IMTN 5.060% 12.02.2049 - TRANCHE 10,20-OCT-2020,4.13,4.099,4.068,115.434,116.006,116.582,15.823,355.315,-.002,0,.002,.036,-.001,-.038,2
VZ190182,MYBVZ1901827,DANAINFRA IMTN 3.900% 24.09.2049 - Tranche 16,20-OCT-2020,4.181,4.14,4.099,95.307,95.972,96.644,16.938,398.532,-.002,0,.002,.032,0,-.033,0
VI170341,MYBVI1703419,SPG IMTN 4.700% 29.04.2022,20-OCT-2020,2.644,2.565,2.486,103.049,103.169,103.289,1.439,2.851,-.002,0,.002,-.003,-.005,-.009,0
VI170342,MYBVI1703427,SPG IMTN 4.730% 31.10.2022,20-OCT-2020,2.704,2.635,2.566,103.967,104.106,104.245,1.891,4.66,-.002,0,.002,-.002,-.006,-.01,2
VJ170343,MYBVJ1703433,SPG IMTN 4.760% 28.04.2023,20-OCT-2020,2.768,2.689,2.61,104.817,105.014,105.211,2.326,6.825,-.002,0,.002,0,-.005,-.011,0
VJ170344,MYBVJ1703441,SPG IMTN 4.790% 31.10.2023,20-OCT-2020,2.816,2.737,2.658,105.687,105.923,106.159,2.761,9.418,-.002,0,.002,.001,-.005,-.011,0
VK170345,MYBVK1703456,SPG IMTN 4.820% 30.04.2024,20-OCT-2020,2.853,2.774,2.695,106.553,106.827,107.102,3.181,12.338,-.002,0,.002,.002,-.005,-.012,0
VK170346,MYBVK1703464,SPG IMTN 4.850% 31.10.2024,20-OCT-2020,2.882,2.808,2.734,107.43,107.722,108.014,3.592,15.596,-.002,0,.002,.004,-.004,-.013,1.3
VL170347,MYBVL1703470,SPG IMTN 4.880% 30.04.2025,20-OCT-2020,2.9,2.831,2.762,108.341,108.646,108.952,3.993,19.175,-.002,0,.002,.004,-.005,-.014,2.3
VL170348,MYBVL1703488,SPG IMTN 4.910% 31.10.2025,20-OCT-2020,2.937,2.868,2.799,109.156,109.494,109.833,4.385,23.053,-.002,0,.002,.005,-.004,-.014,2.7
VM170349,MYBVM1703494,SPG IMTN 4.940% 30.04.2026,20-OCT-2020,2.976,2.907,2.838,109.939,110.309,110.68,4.767,27.216,-.002,0,.002,.006,-.004,-.016,2.7
VM170350,MYBVM1703502,SPG IMTN 4.970% 30.10.2026,20-OCT-2020,3.011,2.942,2.873,110.722,111.123,111.527,5.141,31.649,.003,0,-.003,-.021,-.005,.013,2.7
VN170351,MYBVN1703518,SPG IMTN 5.000% 30.04.2027,20-OCT-2020,3.051,2.987,2.923,111.453,111.855,112.258,5.505,36.329,-.002,0,.002,.008,-.004,-.017,3
VN170352,MYBVN1703526,SPG IMTN 5.020% 29.10.2027,20-OCT-2020,3.103,3.029,2.955,112.014,112.51,113.01,5.859,41.229,-.002,0,.002,.01,-.005,-.018,1.7
VO170353,MYBVO1703532,SPG IMTN 5.040% 28.04.2028,20-OCT-2020,3.149,3.075,3.001,112.575,113.104,113.635,6.205,46.347,-.002,0,.002,.011,-.004,-.019,1.7
VO170354,MYBVO1703540,SPG IMTN 5.060% 31.10.2028,20-OCT-2020,3.188,3.119,3.05,113.164,113.687,114.213,6.551,51.784,-.002,0,.002,.012,-.004,-.02,2.3
VP170355,MYBVP1703554,SPG IMTN 5.090% 30.04.2029,20-OCT-2020,3.23,3.161,3.092,113.765,114.318,114.873,6.881,57.33,-.002,0,.002,.012,-.003,-.021,2.3
VP170356,MYBVP1703562,SPG IMTN 5.130% 31.10.2029,20-OCT-2020,3.271,3.202,3.133,114.427,115.009,115.594,7.201,63.029,-.002,0,.002,.013,-.004,-.021,2
VQ170357,MYBVQ1703578,SPG IMTN 5.170% 30.04.2030,20-OCT-2020,3.312,3.243,3.174,115.072,115.683,116.297,7.513,68.887,-.002,0,.002,.014,-.003,-.022,2.3
VQ170358,MYBVQ1703586,SPG IMTN 5.210% 31.10.2030,20-OCT-2020,3.345,3.276,3.207,115.774,116.413,117.057,7.818,74.904,-.002,0,.002,.015,-.004,-.022,2.3
VR170359,MYBVR1703592,SPG IMTN 5.250% 30.04.2031,20-OCT-2020,3.371,3.307,3.243,116.533,117.153,117.776,8.114,81.061,-.002,0,.002,.016,-.003,-.023,3.3
VR170360,MYBVR1703600,SPG IMTN 5.290% 31.10.2031,20-OCT-2020,3.44,3.376,3.312,116.856,117.498,118.146,8.397,87.245,-.002,0,.002,.017,-.004,-.024,3.3
VS170368,MYBVS1703681,SPG IMTN 5.330% 30.04.2032,20-OCT-2020,3.498,3.434,3.37,117.254,117.921,118.592,8.673,93.547,-.002,0,.002,.017,-.003,-.024,3
VS170367,MYBVS1703673,SPG IMTN 5.370% 29.10.2032,20-OCT-2020,3.57,3.501,3.432,117.471,118.212,118.96,8.936,99.85,-.002,0,.002,.019,-.004,-.025,2.3
VT170366,MYBVT1703663,SPG IMTN 5.410% 29.04.2033,20-OCT-2020,3.618,3.549,3.48,117.917,118.683,119.456,9.196,106.328,-.002,0,.002,.019,-.004,-.026,2.3
VT170365,MYBVT1703655,SPG IMTN 5.450% 31.10.2033,20-OCT-2020,3.667,3.598,3.529,118.334,119.124,119.921,9.452,112.914,-.002,0,.002,.02,-.003,-.026,2.3
VU170364,MYBVU1703646,SPG IMTN 5.490% 28.04.2034,20-OCT-2020,3.731,3.662,3.593,118.544,119.356,120.175,9.687,119.322,-.002,0,.002,.021,-.003,-.026,2
VU170363,MYBVU1703638,SPG IMTN 5.530% 31.10.2034,20-OCT-2020,3.797,3.728,3.659,118.71,119.543,120.383,9.925,125.954,-.002,0,.002,.021,-.003,-.028,2
VV170362,MYBVV1703628,SPG IMTN 5.570% 30.04.2035,20-OCT-2020,3.866,3.792,3.718,118.803,119.717,120.641,10.149,132.496,-.002,0,.002,.022,-.003,-.028,1.7
VV170361,MYBVV1703610,SPG IMTN 5.610% 31.10.2035,20-OCT-2020,3.924,3.855,3.786,119.002,119.874,120.755,10.365,139.038,-.002,0,.002,.023,-.003,-.028,2.3
DZ190001,MYBDZ1900017,ALLIANCEB 5.950% 08.11.2117,20-OCT-2020,4.906,4.696,4.486,103.212,103.875,104.543,3.03,11.177,-.001,-.001,-.001,0,0,0,0
DZ170002,MYBDZ1700029,ALLIANCEB 6.250% 08.11.2117,20-OCT-2020,4.442,4.237,4.032,103.499,103.906,104.316,1.865,4.58,-.002,-.002,-.002,-.001,-.001,-.001,1.3
VM180335,MYBVM1803351,SUKE IMTN 6.480% 26.11.2027,20-OCT-2020,5.088,4.968,4.848,108.2,108.945,109.696,5.589,38.663,0,0,0,-.002,-.002,-.003,0
VL190276,MYBVL1902767,SUKE IMTN 6.330% 26.11.2027,20-OCT-2020,5.088,4.968,4.848,107.315,108.057,108.804,5.609,38.85,0,0,0,-.003,-.002,-.003,0
VN170383,MYBVN1703831,SUKE IMTN 6.630% 26.11.2027,20-OCT-2020,5.088,4.968,4.848,109.084,109.833,110.588,5.57,38.479,0,0,0,-.002,-.003,-.003,0
VL190280,MYBVL1902809,SUKE IMTN 4.960% 26.11.2027,20-OCT-2020,3.391,3.34,3.289,109.828,110.167,110.506,5.927,42.055,-.005,0,.005,.029,-.003,-.037,0
VM180340,MYBVM1803401,SUKE IMTN 5.060% 26.11.2027,20-OCT-2020,3.39,3.339,3.288,110.462,110.801,111.142,5.912,41.912,-.005,0,.005,.03,-.004,-.037,0
VN170388,MYBVN1703880,SUKE IMTN 5.100% 26.11.2027,20-OCT-2020,3.39,3.339,3.288,110.712,111.052,111.393,5.906,41.855,-.005,0,.005,.029,-.004,-.038,0
UZ170177,MYBUZ1701773,HLFG Perpetual Capital Securities (Tranche 1),20-OCT-2020,3.52,3.41,3.3,103.442,103.668,103.896,1.954,4.94,0,0,0,-.004,-.005,-.005,2.3
UZ190051,MYBUZ1900516,HLFG Perpetual Capital Securities (Tranche 2),20-OCT-2020,3.679,3.564,3.449,103.654,104.032,104.411,3.153,11.928,0,0,0,-.003,-.003,-.003,1.7
UZ170178,MYBUZ1701781,HLBB Perpetual Capital Securities (Tranche 1),20-OCT-2020,3.43,3.31,3.19,103.425,103.673,103.922,1.957,4.952,0,0,0,-.005,-.005,-.005,0
UZ190052,MYBUZ1900524,HLBB Perpetual Capital Securities (Tranche 2),20-OCT-2020,3.584,3.464,3.344,103.645,104.039,104.436,3.159,11.963,0,0,0,-.003,-.004,-.003,0
VN190105,MYBVN1901054,HLISB T2 Sukuk Murabahah (Tranche 1),20-OCT-2020,2.902,2.861,2.82,104.564,104.709,104.854,3.332,13.333,-.004,0,.004,.011,-.003,-.018,0
VZ170387,MYBVZ1703876,HLISB Perpetual Sukuk Wakalah (Tranche 1),20-OCT-2020,3.43,3.31,3.19,103.425,103.673,103.922,1.957,4.952,0,0,0,-.005,-.005,-.005,0
VZ170398,MYBVZ1703983,MAYBANKISLM IMTN 4.950% PERPETUAL,20-OCT-2020,3.322,3.243,3.164,103.346,103.512,103.679,2.002,5.147,-.002,0,.002,0,-.005,-.009,0
VI170403,MYBVI1704037,FPSB IMTN 4.650% 21.12.2022,20-OCT-2020,2.882,2.841,2.8,103.687,103.775,103.863,2.031,5.275,-.004,0,.004,.004,-.004,-.013,0
VI180086,MYBVI1800868,FPSB IMTN 4.800% 13.03.2023,20-OCT-2020,2.909,2.873,2.837,104.348,104.433,104.518,2.255,6.347,-.004,0,.004,.005,-.005,-.015,1.7
VI180258,MYBVI1802583,FPSB IMTN 4.850% 07.09.2023,20-OCT-2020,2.978,2.942,2.906,105.131,105.233,105.335,2.676,8.752,-.005,-.001,.003,.01,-.002,-.013,1.7
VI180312,MYBVI1803128,FPSB IMTN 4.850% 02.11.2023,20-OCT-2020,2.997,2.966,2.935,105.331,105.423,105.515,2.76,9.415,-.004,0,.004,.008,-.004,-.017,2
VI190290,MYBVI1902904,FPSB IMTN 3.900% 17.12.2024,20-OCT-2020,3.128,3.087,3.046,102.985,103.146,103.308,3.777,16.917,-.005,-.001,.003,.018,.002,-.014,0
VK180257,MYBVK1802571,FPSB IMTN 5.050% 05.09.2025,20-OCT-2020,3.187,3.156,3.125,108.349,108.495,108.641,4.315,22.039,-.004,0,.004,.014,-.005,-.024,2.3
VK180311,MYBVK1803116,FPSB IMTN 5.050% 31.10.2025,20-OCT-2020,3.208,3.167,3.126,108.497,108.696,108.895,4.368,22.933,-.004,0,.004,.015,-.004,-.024,0
VK190173,MYBVK1901738,FPSB IMTN 3.985% 11.09.2026,20-OCT-2020,3.245,3.214,3.183,103.938,104.107,104.276,5.22,31.699,-.005,-.001,.003,.026,.004,-.018,2.3
VG180253,MYBVG1802538,PRASARANA IMTN 3.940% 07.09.2021 - Series 9,20-OCT-2020,1.879,1.838,1.797,101.793,101.829,101.866,.865,1.181,-.012,-.01,-.008,.005,.003,.002,0
VH170406,MYBVH1704062,PRASARANA IMTN 4.050% 28.12.2021 - Series 1,20-OCT-2020,1.899,1.868,1.837,102.512,102.549,102.586,1.148,1.909,-.013,-.011,-.009,.01,.007,.005,2
VI180254,MYBVI1802542,PRASARANA IMTN 4.030% 07.09.2023 - Series 10,20-OCT-2020,2.093,2.062,2.031,105.389,105.478,105.567,2.715,8.945,-.004,-.002,0,.007,.001,-.005,2.3
VK180080,MYBVK1800807,PRASARANA IMTN 4.390% 07.03.2025 - Series 4,20-OCT-2020,2.276,2.24,2.204,108.767,108.924,109.082,3.989,18.737,-.001,.001,.003,-.001,-.01,-.018,1.3
VK180255,MYBVK1802555,PRASARANA IMTN 4.160% 05.09.2025 - Series 11,20-OCT-2020,2.334,2.298,2.262,108.369,108.542,108.715,4.413,22.78,-.002,0,.002,.006,-.004,-.014,1.3
VN170407,MYBVN1704078,PRASARANA IMTN 4.530% 28.12.2027 - Series 2,20-OCT-2020,2.632,2.596,2.56,112.352,112.603,112.855,6.126,44.306,-.002,0,.002,.009,-.005,-.019,1.3
VN180081,MYBVN1800819,PRASARANA IMTN 4.620% 08.03.2028 - Series 5,20-OCT-2020,2.65,2.619,2.588,113.132,113.354,113.577,6.305,46.664,-.002,0,.002,.01,-.005,-.019,2.3
VN180256,MYBVN1802567,PRASARANA IMTN 4.320% 07.09.2028 - Series 12,20-OCT-2020,2.715,2.679,2.643,111.317,111.588,111.859,6.715,52.79,-.002,0,.002,.011,-.004,-.019,1.7
VS170408,MYBVS1704085,PRASARANA IMTN 4.930% 28.12.2032 - Series 3,20-OCT-2020,3.145,3.109,3.073,117.951,118.352,118.754,9.308,106.29,-.002,0,.002,.019,-.003,-.026,1.3
VS180082,MYBVS1800826,PRASARANA IMTN 4.940% 08.03.2033 - Series 6,20-OCT-2020,3.175,3.134,3.093,117.954,118.416,118.88,9.494,109.903,-.003,-.001,.001,.03,.008,-.015,0
VX180083,MYBVX1800834,PRASARANA IMTN 5.120% 08.03.2038 - Series 7,20-OCT-2020,3.577,3.536,3.495,119.843,120.437,121.034,12.002,184.312,-.002,0,.002,.027,-.002,-.032,0
VZ180084,MYBVZ1800847,PRASARANA IMTN 5.250% 06.03.2043 - Series 8,20-OCT-2020,3.837,3.796,3.755,121.09,121.789,122.493,13.972,262.166,-.002,0,.002,.032,-.002,-.036,0
VH180002,MYBVH1800027,EDRA ENERGY IMTN 5.610% 05.01.2022 - Tranche No 1,20-OCT-2020,3.012,2.933,2.854,103.051,103.147,103.242,1.15,1.921,-.002,0,.002,-.005,-.007,-.01,0
VI180003,MYBVI1800033,EDRA ENERGY IMTN 5.640% 05.07.2022 - Tranche No 2,20-OCT-2020,3.073,3.004,2.935,104.232,104.349,104.466,1.604,3.447,-.002,0,.002,-.003,-.007,-.011,2
VI180004,MYBVI1800041,EDRA ENERGY IMTN 5.670% 05.01.2023 - Tranche No 3,20-OCT-2020,3.137,3.063,2.989,105.355,105.517,105.68,2.046,5.367,-.002,0,.002,-.002,-.007,-.011,1.3
VJ180005,MYBVJ1800056,EDRA ENERGY IMTN 5.700% 05.07.2023 - Tranche No 4,20-OCT-2020,3.204,3.125,3.046,106.417,106.629,106.841,2.476,7.658,-.002,0,.002,-.001,-.006,-.012,0
VJ180006,MYBVJ1800064,EDRA ENERGY IMTN 5.730% 05.01.2024 - Tranche No 5,20-OCT-2020,3.255,3.176,3.097,107.474,107.723,107.974,2.895,10.299,-.002,0,.002,.001,-.007,-.013,0
VK180007,MYBVK1800070,EDRA ENERGY IMTN 5.760% 05.07.2024 - Tranche No 6,20-OCT-2020,3.306,3.227,3.148,108.49,108.777,109.066,3.302,13.269,-.002,0,.002,.002,-.007,-.014,0
VK180008,MYBVK1800088,EDRA ENERGY IMTN 5.790% 03.01.2025 - Tranche No 7,20-OCT-2020,3.347,3.278,3.209,109.495,109.779,110.064,3.694,16.506,-.002,0,.002,.002,-.006,-.014,2.7
VL180009,MYBVL1800094,EDRA ENERGY IMTN 5.820% 04.07.2025 - Tranche No 8,20-OCT-2020,3.398,3.329,3.26,110.442,110.758,111.076,4.083,20.096,-.002,0,.002,.004,-.006,-.015,2.7
VL180010,MYBVL1800102,EDRA ENERGY IMTN 5.850% 05.01.2026 - Tranche No 9,20-OCT-2020,3.433,3.364,3.295,111.429,111.778,112.128,4.462,23.967,-.002,0,.002,.005,-.005,-.016,2
