STOCK CODE,ISIN CODE,STOCK NAME,VALUE DATE,EVAL UPPER THRESHOLD YIELD,EVAL MID YIELD,EVAL LOWER THRESHOLD YIELD,EVAL LOWER THRESHOLD PRICE,EVAL MID PRICE,EVAL UPPER THRESHOLD PRICE,MODIFIED DURATION,CONVEXITY,EVAL UPPER THRESHOLD YIELD CHANGE,EVAL MID YIELD CHANGE,EVAL LOWER THRESHOLD YIELD CHANGE,EVAL LOWER THRESHOLD PRICE CHANGE,EVAL MID PRICE CHANGE,EVAL UPPER THRESHOLD PRICE CHANGE,COMPOSITE LIQUIDITY SCORE (T-1)
VN190085,MYBVN1900858,IJM IMTN 4.760% 10.04.2029,5-Nov-20,3.773,3.708,3.643,107.067,107.553,108.042,6.95,57.285,0.052,0.052,0.052,-0.391,-0.393,-0.395,2.7
VN200178,MYBVN2001789,IJM IMTN 3.850% 23.08.2030,5-Nov-20,3.909,3.834,3.759,99.519,100.125,100.736,8.038,76.42,0.033,0.033,0.033,-0.266,-0.268,-0.27,0
VK140108,MYBVK1401085,MIDCITISUKUK IMTN 4.550% 23.04.2021,5-Nov-20,2.239,2.191,2.143,101.06,101.083,101.105,0.46,0.423,0.049,0.049,0.049,-0.03,-0.029,-0.03,0
VN140109,MYBVN1401097,MIDCITISUKUK IMTN 4.800% 25.04.2024,5-Nov-20,2.657,2.609,2.561,107.058,107.223,107.388,3.201,12.259,0.08,0.08,0.08,-0.28,-0.281,-0.282,0
VK190089,MYBVK1900896,MIDCITISUKUK IMTN 4.200% 24.04.2026,5-Nov-20,2.875,2.827,2.779,106.658,106.909,107.161,4.887,27.8,0.082,0.082,0.082,-0.432,-0.434,-0.434,0
VF180367,MYBVF1803678,SCC IMTN 4.410% 18.12.2020,5-Nov-20,2.282,2.223,2.164,100.243,100.25,100.257,0.116,0.027,0.039,0.039,0.039,-0.01,-0.01,-0.01,1.7
VF190061,MYBVF1900615,SCC IMTN 4.345% 26.03.2021,5-Nov-20,2.4,2.336,2.272,100.748,100.773,100.798,0.387,0.299,0.039,0.039,0.039,-0.021,-0.021,-0.021,0
VK140202,MYBVK1402026,SCC IMTN 5.100% 23.07.2021,5-Nov-20,2.435,2.371,2.307,101.867,101.913,101.959,0.692,0.826,0.038,0.038,0.038,-0.034,-0.034,-0.034,0
VG180261,MYBVG1802611,SCC IMTN 4.533% 17.09.2021,5-Nov-20,2.474,2.41,2.346,101.75,101.806,101.861,0.845,1.136,0.039,0.039,0.039,-0.04,-0.039,-0.04,0
VK150027,MYBVK1500274,SCC IMTN 4.900% 16.02.2022,5-Nov-20,2.619,2.555,2.491,102.845,102.926,103.008,1.227,2.14,0.044,0.044,0.044,-0.062,-0.063,-0.063,0
VK150067,MYBVK1500670,SCC IMTN 05.05.2022,5-Nov-20,2.658,2.604,2.55,103.086,103.166,103.247,1.414,2.771,0.049,0.049,0.049,-0.07,-0.071,-0.07,2.3
VL150141,MYBVL1501411,SCC IMTN 4.835% 23.06.2023,5-Nov-20,2.858,2.794,2.73,104.972,105.138,105.304,2.43,7.376,0.067,0.067,0.067,-0.179,-0.179,-0.18,0
VK190106,MYBVK1901068,SCC IMTN 4.450% 19.06.2026,5-Nov-20,3.183,3.119,3.055,106.469,106.809,107.15,4.902,28.459,0.075,0.075,0.075,-0.401,-0.403,-0.404,0
VK190227,MYBVK1902272,SCC IMTN 4.145% 23.10.2026,5-Nov-20,3.21,3.156,3.102,105.038,105.338,105.639,5.274,32.343,0.078,0.078,0.078,-0.436,-0.437,-0.439,2.7
VM190237,MYBVM1902377,SCC IMTN 4.180% 15.11.2028,5-Nov-20,3.419,3.355,3.291,105.3,105.76,106.223,6.696,53.306,0.077,0.077,0.077,-0.556,-0.559,-0.562,0
VN190118,MYBVN1901187,SCC IMTN 4.330% 24.07.2029,5-Nov-20,3.484,3.42,3.356,106.307,106.804,107.303,7.198,61.525,0.065,0.065,0.065,-0.506,-0.509,-0.512,0
VZ140130,MYBVZ1401307,SDEB IMTN 31.12.2038 - SERIES 1,5-Nov-20,5.627,5.417,5.207,106.177,109.126,112.173,13.027,202.263,-0.003,-0.003,-0.003,0.054,0.055,0.056,0
VZ140131,MYBVZ1401315,SDEB IMTN 30.12.2039 - SERIES 2,5-Nov-20,5.631,5.421,5.211,109.146,112.289,115.541,13.501,218.238,-0.002,-0.002,-0.002,0.042,0.043,0.044,0
VZ140132,MYBVZ1401323,SDEB IMTN 31.12.2040 - SERIES 3,5-Nov-20,5.626,5.416,5.206,112.109,115.447,118.905,13.959,234.331,-0.003,-0.003,-0.003,0.061,0.062,0.063,0
VZ140133,MYBVZ1401331,SDEB IMTN 31.12.2041 - SERIES 4,5-Nov-20,5.625,5.415,5.205,114.843,118.37,122.027,14.391,250.206,-0.003,-0.003,-0.003,0.063,0.065,0.067,0
VZ140134,MYBVZ1401349,SDEB IMTN 31.12.2042 - SERIES 5,5-Nov-20,5.624,5.414,5.204,117.433,121.143,124.995,14.804,265.984,-0.003,-0.003,-0.003,0.067,0.069,0.07,0
VZ140135,MYBVZ1401356,SDEB IMTN 31.12.2043 - SERIES 6,5-Nov-20,5.624,5.414,5.204,119.867,123.755,127.798,15.199,281.65,-0.003,-0.003,-0.003,0.069,0.071,0.073,0
VZ140136,MYBVZ1401364,SDEB IMTN 30.12.2044 - SERIES 7,5-Nov-20,5.626,5.416,5.206,122.132,126.192,130.419,15.575,297.177,-0.003,-0.003,-0.003,0.072,0.074,0.076,0
VZ140137,MYBVZ1401372,SDEB IMTN 29.12.2045 - SERIES 8,5-Nov-20,5.628,5.418,5.208,124.264,128.491,132.897,15.936,312.542,-0.003,-0.003,-0.003,0.075,0.077,0.08,0
VZ140138,MYBVZ1401380,SDEB IMTN 31.12.2046 - SERIES 9,5-Nov-20,5.63,5.42,5.21,126.292,130.683,135.264,16.285,327.911,-0.003,-0.003,-0.003,0.077,0.08,0.082,0
VZ140139,MYBVZ1401398,SDEB IMTN 31.12.2047 - SERIES 10,5-Nov-20,5.631,5.421,5.211,128.215,132.766,137.517,16.619,343.085,-0.003,-0.003,-0.003,0.079,0.083,0.085,0
PN170009,MYBPN1700094,RHBA 4.88% 27.04.2027(Series 2),5-Nov-20,2.829,2.759,2.689,102.943,103.045,103.148,1.421,2.747,0.025,0.025,0.025,-0.042,-0.042,-0.042,1.7
PN190004,MYBPN1900041,RHBA 4.320% 21.05.2029(Series 3),5-Nov-20,3.065,3,2.935,104.178,104.401,104.623,3.216,12.527,0.045,0.045,0.045,-0.157,-0.157,-0.158,2.7
UE200106,MYBUE2001061,GRSB MTN 3.60% 31.5.2021- Issue No. 6,5-Nov-20,3.098,3.05,3.002,100.277,100.304,100.331,0.547,0.573,0.049,0.049,0.049,-0.029,-0.029,-0.029,0
UE200136,MYBUE2001368,GRSB MTN 3.60% 30.6.2021 - Issue No. 7,5-Nov-20,3.108,3.06,3.012,100.311,100.342,100.372,0.631,0.713,0.049,0.049,0.049,-0.033,-0.033,-0.034,0
UM140179,MYBUM1401794,GRSB MTN 4.85% 26.5.2023 - Issue No. 2,5-Nov-20,3.439,3.396,3.353,103.419,103.526,103.632,2.346,6.929,0.046,0.046,0.046,-0.118,-0.118,-0.118,1.3
UM140054,MYBUM1400549,GRSB MTN 5% 26.5.2023 - Issue No. 1,5-Nov-20,3.444,3.396,3.348,103.77,103.89,104.009,2.341,6.911,0.047,0.047,0.047,-0.121,-0.12,-0.121,0
VN170225,MYBVN1702254,PIBB T2 SubSukuk Murabahah 4.650% 03.08.2027,5-Nov-20,2.647,2.588,2.529,103.385,103.487,103.59,1.655,3.628,0.054,0.054,0.054,-0.099,-0.1,-0.099,1.7
VN190233,MYBVN1902334,PIBB T3 SubSukuk Murabahah 3.750% 31.10.2029,5-Nov-20,2.981,2.927,2.873,102.878,103.083,103.289,3.686,15.941,0.069,0.069,0.069,-0.264,-0.265,-0.265,2.3
VG180234,MYBVG1802348,PIBB SENIOR SUKUK MURABAHAH 4.300% 27.07.2021,5-Nov-20,2.212,2.174,2.136,101.487,101.515,101.542,0.705,0.851,0.049,0.049,0.049,-0.041,-0.041,-0.042,2.3
PN180004,MYBPN1800043,HLBANK 4.860% 23.06.2028 (Tranche 2),5-Nov-20,2.896,2.832,2.768,104.951,105.117,105.284,2.437,7.413,0.067,0.067,0.067,-0.179,-0.18,-0.181,0
PN190005,MYBPN1900058,HLBANK 4.230% 14.06.2029 (Tranche 3),5-Nov-20,3.017,2.953,2.889,104.112,104.335,104.558,3.286,13.011,0.07,0.07,0.07,-0.247,-0.247,-0.248,0
PN160009,MYBPN1600096,CIMB THAI 5.350% 10.07.2026 - Tranche No 2,5-Nov-20,2.968,2.903,2.838,101.592,101.637,101.681,0.66,0.767,0.019,0.019,0.019,-0.02,-0.019,-0.02,2
PN180003,MYBPN1800035,CIMB THAI 5.200% 29.03.2028 - Tranche No 3,5-Nov-20,3.323,3.253,3.183,104.29,104.454,104.619,2.242,6.291,0.039,0.039,0.039,-0.096,-0.097,-0.098,1.7
PN190008,MYBPN1900082,CIMB THAI 4.150% 06.07.2029 - Tranche No 4,5-Nov-20,3.447,3.377,3.307,102.401,102.644,102.888,3.346,13.428,0.045,0.045,0.045,-0.158,-0.159,-0.159,1.3
PK140035,MYBPK1400352,SBPC 4.600% 02.07.2021 (SERIES 7),5-Nov-20,2.422,2.358,2.294,101.404,101.445,101.487,0.636,0.724,0.029,0.029,0.029,-0.024,-0.026,-0.026,0
PL140036,MYBPL1400368,SBPC 4.700% 01.07.2022 (SERIES 8),5-Nov-20,2.632,2.578,2.524,103.319,103.407,103.496,1.566,3.295,0.042,0.042,0.042,-0.074,-0.075,-0.075,2
PM140037,MYBPM1400374,SBPC 4.800% 03.07.2023 (SERIES 9),5-Nov-20,2.777,2.723,2.669,105.145,105.287,105.429,2.459,7.531,0.058,0.058,0.058,-0.157,-0.158,-0.158,2.3
PN140038,MYBPN1400380,SBPC 4.900% 03.07.2024 (SERIES 10),5-Nov-20,2.931,2.867,2.803,106.778,107.008,107.238,3.305,13.208,0.059,0.059,0.059,-0.217,-0.217,-0.218,0
PO140039,MYBPO1400396,SBPC 5.000% 03.07.2025 (SERIES 11),5-Nov-20,3.04,2.991,2.942,108.448,108.67,108.893,4.108,20.188,0.058,0.058,0.058,-0.268,-0.268,-0.269,3
PP140040,MYBPP1400401,SBPC 5.100% 03.07.2026 (SERIES 12),5-Nov-20,3.177,3.118,3.059,109.882,110.203,110.525,4.871,28.311,0.066,0.066,0.066,-0.364,-0.365,-0.367,1.7
UI190238,MYBUI1902385,NOTABLE CLASS A ABSMTN 1827D 12.7.2024,5-Nov-20,5.419,5.371,5.323,98.116,98.273,98.43,3.274,12.99,0.075,0.075,0.075,-0.244,-0.244,-0.245,0
UI190239,MYBUI1902393,NOTABLE CLASS B ABSMTN 1827D 12.7.2024,5-Nov-20,13.692,13.342,12.992,68.809,69.603,70.407,3.24,12.488,-0.001,-0.001,-0.001,0.02,0.02,0.02,0
UI190240,MYBUI1902401,NOTABLE CLASS C ABSMTN 1827D 12.7.2024,5-Nov-20,22.633,22.213,21.793,50.533,51.206,51.888,3.109,11.513,-0.001,-0.001,-0.001,0.025,0.026,0.025,0
VK140189,MYBVK1401895,AQUASAR IMTN 4.760% 16.07.2021,5-Nov-20,2.226,2.178,2.13,101.731,101.764,101.797,0.675,0.794,0.049,0.049,0.049,-0.041,-0.041,-0.042,0
VL140188,MYBVL1401885,AQUASAR IMTN 4.860% 18.07.2022,5-Nov-20,2.399,2.351,2.303,104.069,104.151,104.232,1.612,3.467,0.062,0.062,0.062,-0.112,-0.112,-0.113,0
VM140187,MYBVM1401875,AQUASAR IMTN 4.920% 18.07.2023,5-Nov-20,2.506,2.458,2.41,106.258,106.387,106.517,2.501,7.763,0.078,0.078,0.078,-0.216,-0.217,-0.217,0
VN140186,MYBVN1401865,AQUASAR IMTN 4.950% 18.07.2024,5-Nov-20,2.616,2.568,2.52,108.179,108.356,108.533,3.353,13.555,0.079,0.079,0.079,-0.297,-0.297,-0.298,0
VO140185,MYBVO1401855,AQUASAR IMTN 5.080% 18.07.2025,5-Nov-20,2.717,2.669,2.621,110.359,110.583,110.806,4.157,20.619,0.079,0.079,0.079,-0.374,-0.374,-0.376,0
VP140184,MYBVP1401845,AQUASAR IMTN 5.170% 17.07.2026,5-Nov-20,2.815,2.767,2.719,112.315,112.584,112.854,4.921,28.833,0.084,0.084,0.084,-0.477,-0.479,-0.48,0
VQ140183,MYBVQ1401835,AQUASAR IMTN 5.300% 16.07.2027,5-Nov-20,2.928,2.88,2.832,114.324,114.638,114.953,5.642,38.005,0.089,0.089,0.089,-0.588,-0.591,-0.593,0
VR140182,MYBVR1401825,AQUASAR IMTN 5.350% 18.07.2028,5-Nov-20,3.032,2.984,2.936,115.815,116.173,116.532,6.343,48.276,0.086,0.086,0.086,-0.647,-0.649,-0.652,0
VS140181,MYBVS1401815,AQUASAR IMTN 5.430% 18.07.2029,5-Nov-20,3.134,3.086,3.038,117.367,117.768,118.17,7,59.197,0.073,0.073,0.073,-0.615,-0.617,-0.619,0
VK140345,MYBVK1403453,KESAS IMTN 4.650% 08.10.2021,5-Nov-20,2.605,2.568,2.531,101.852,101.886,101.92,0.9,1.261,0.02,0.019,0.018,-0.024,-0.023,-0.022,1.7
VL140346,MYBVL1403469,KESAS IMTN 4.750% 10.10.2022,5-Nov-20,2.795,2.753,2.711,103.644,103.724,103.805,1.836,4.35,0.039,0.038,0.037,-0.08,-0.078,-0.076,0
VM140347,MYBVM1403475,KESAS IMTN 4.850% 10.08.2023,5-Nov-20,2.894,2.852,2.81,105.158,105.272,105.386,2.577,8.136,0.05,0.049,0.048,-0.141,-0.138,-0.136,0
VK140352,MYBVK1403529,WCT IMTN 4.950% 22.10.2021,5-Nov-20,3.828,3.768,3.708,101.048,101.104,101.161,0.932,1.332,0.019,0.019,0.019,-0.021,-0.022,-0.022,3
VE200277,MYBVE2002778,WCT IMTN 3.770% 28.10.2021,5-Nov-20,3.843,3.768,3.693,99.93,100.001,100.073,0.951,1.375,0.019,0.019,0.019,-0.018,-0.018,-0.018,0
VI170157,MYBVI1701579,WCT IMTN 5.320% 11.05.2022,5-Nov-20,3.959,3.899,3.839,101.978,102.067,102.155,1.41,2.758,0.023,0.023,0.023,-0.038,-0.037,-0.038,3
VL140351,MYBVL1403519,WCT IMTN 5.050% 21.10.2022,5-Nov-20,4.015,3.945,3.875,101.929,102.062,102.194,1.851,4.408,0.029,0.029,0.029,-0.058,-0.058,-0.058,1.7
VM140350,MYBVM1403509,WCT IMTN 5.170% 23.10.2023,5-Nov-20,4.106,4.031,3.956,102.94,103.151,103.363,2.73,9.079,0.04,0.04,0.04,-0.115,-0.116,-0.116,0
VK180001,MYBVK1800013,WCT IMTN 5.550% 03.01.2025,5-Nov-20,4.179,4.114,4.049,105.177,105.43,105.685,3.641,16.073,0.039,0.039,0.039,-0.155,-0.156,-0.156,2.7
VK180075,MYBVK1800757,WCT IMTN 5.550% 21.02.2025,5-Nov-20,4.185,4.12,4.055,105.305,105.566,105.828,3.773,17.112,0.038,0.038,0.038,-0.156,-0.157,-0.157,2
VL180149,MYBVL1801498,WCT IMTN 5.650% 20.04.2026,5-Nov-20,4.289,4.224,4.159,106.556,106.882,107.209,4.688,26.13,0.043,0.043,0.043,-0.219,-0.22,-0.221,2
VF190166,MYBVF1901662,PWSB IMTN 4.30% 20.11.2020 - Issue No. 6,5-Nov-20,2.764,2.716,2.668,100.063,100.065,100.067,0.041,0.022,0.049,0.049,0.049,-0.006,-0.006,-0.006,0
VE190250,MYBVE1902507,PWSB IMTN 4.10% 23.11.2020 - Issue No. 7,5-Nov-20,2.764,2.716,2.668,100.058,100.06,100.062,0.045,0.004,0.049,0.049,0.049,-0.006,-0.006,-0.007,0
VI180250,MYBVI1802500,BSDSB IMTN 4.688% 28.08.2023 - ISSUE NO 3,5-Nov-20,3.131,3.056,2.981,104.154,104.36,104.566,2.609,8.356,0.044,0.044,0.044,-0.125,-0.125,-0.126,0
UK140167,MYBUK1401673,TCMH MTN 2557D 24.11.2021,5-Nov-20,4.436,4.326,4.216,100.265,100.377,100.489,0.992,1.497,0.009,0.009,0.009,-0.01,-0.01,-0.01,2
PJ140053,MYBPJ1400537,CENTRAL 5.050% 20.11.2020,5-Nov-20,2.683,2.608,2.533,100.085,100.088,100.091,0.037,0.003,0.017,0.017,0.017,-0.007,-0.007,-0.007,0
PK140052,MYBPK1400527,CENTRAL 5.150% 19.11.2021,5-Nov-20,2.945,2.87,2.795,102.229,102.306,102.383,0.983,1.48,0.019,0.019,0.019,-0.025,-0.026,-0.026,0
PL140051,MYBPL1400517,CENTRAL 5.250% 21.11.2022,5-Nov-20,3.086,3.011,2.936,104.245,104.396,104.548,1.89,4.667,0.03,0.03,0.03,-0.066,-0.066,-0.066,0
PM140050,MYBPM1400507,CENTRAL 5.350% 21.11.2023,5-Nov-20,3.194,3.119,3.044,106.197,106.421,106.645,2.746,9.362,0.04,0.04,0.04,-0.125,-0.125,-0.126,0
PN140049,MYBPN1400497,CENTRAL 5.450% 21.11.2024,5-Nov-20,3.309,3.234,3.159,108.032,108.327,108.624,3.556,15.403,0.039,0.039,0.039,-0.159,-0.16,-0.159,0
PO140048,MYBPO1400487,CENTRAL 5.550% 21.11.2025,5-Nov-20,3.454,3.379,3.304,109.617,109.981,110.347,4.322,22.617,0.039,0.039,0.039,-0.194,-0.195,-0.196,0
VZ140395,MYBVZ1403956,MAHB Perpetual Subordinated  Sukuk 5.75% - Issue 1,5-Nov-20,3.664,3.632,3.6,107.882,108.009,108.136,3.593,15.722,0.049,0.048,0.047,-0.199,-0.195,-0.192,2
DJ140003,MYBDJ1400038,UNITAPAH 5.17% Series 10 11.12.2020,5-Nov-20,2.407,2.343,2.279,100.263,100.27,100.276,0.097,0.019,0.029,0.029,0.029,-0.011,-0.01,-0.011,0
DK140038,MYBDK1400382,UNITAPAH 5.23% Series 11 11.06.2021,5-Nov-20,2.534,2.47,2.406,101.586,101.624,101.662,0.578,0.625,0.029,0.029,0.029,-0.024,-0.025,-0.025,0
DK140037,MYBDK1400374,UNITAPAH 5.28% Series 12 10.12.2021,5-Nov-20,2.647,2.583,2.519,102.819,102.89,102.96,1.044,1.633,0.03,0.03,0.03,-0.04,-0.04,-0.04,0
DL140036,MYBDL1400364,UNITAPAH 5.34% Series 13 10.06.2022,5-Nov-20,2.746,2.682,2.618,104.017,104.119,104.221,1.5,3.069,0.04,0.04,0.04,-0.071,-0.071,-0.071,0
DL140035,MYBDL1400356,UNITAPAH 5.39% Series 14 12.12.2022,5-Nov-20,2.82,2.756,2.692,105.202,105.336,105.47,1.95,4.929,0.051,0.051,0.051,-0.113,-0.114,-0.114,0
DM140034,MYBDM1400347,UNITAPAH 5.44% Series 15 12.06.2023,5-Nov-20,2.88,2.831,2.782,106.366,106.493,106.619,2.383,7.148,0.058,0.058,0.058,-0.156,-0.156,-0.158,3.3
DM140033,MYBDM1400339,UNITAPAH 5.49% Series 16 12.12.2023,5-Nov-20,2.964,2.9,2.836,107.426,107.623,107.82,2.804,9.722,0.059,0.059,0.059,-0.188,-0.188,-0.189,0
DN140032,MYBDN1400329,UNITAPAH 5.54% Series 17 12.06.2024,5-Nov-20,3.017,2.963,2.909,108.543,108.735,108.928,3.214,12.63,0.059,0.059,0.059,-0.216,-0.217,-0.217,2.3
DN140031,MYBDN1400311,UNITAPAH 5.59% Series 18 12.12.2024,5-Nov-20,3.077,3.013,2.949,109.607,109.866,110.126,3.613,15.855,0.058,0.058,0.058,-0.241,-0.242,-0.242,0
DO140030,MYBDO1400301,UNITAPAH 5.64% Series 19 12.06.2025,5-Nov-20,3.116,3.052,2.988,110.736,111.025,111.316,4.002,19.378,0.058,0.058,0.058,-0.268,-0.27,-0.27,0
DO140029,MYBDO1400293,UNITAPAH 5.69% Series 20  12.12.2025,5-Nov-20,3.159,3.095,3.031,111.832,112.153,112.474,4.381,23.177,0.06,0.06,0.06,-0.307,-0.307,-0.309,0
DP140028,MYBDP1400282,UNITAPAH 5.73% Series 21 12.06.2026,5-Nov-20,3.203,3.139,3.075,112.857,113.208,113.559,4.75,27.241,0.066,0.066,0.066,-0.368,-0.369,-0.371,0
DP140005,MYBDP1400050,UNITAPAH 5.78% Series 22 11.12.2026,5-Nov-20,3.246,3.182,3.118,113.912,114.292,114.674,5.106,31.512,0.072,0.072,0.072,-0.434,-0.436,-0.438,0
DQ140004,MYBDQ1400041,UNITAPAH 5.82% Series 23 11.06.2027,5-Nov-20,3.275,3.226,3.177,114.987,115.301,115.616,5.456,36.045,0.077,0.077,0.077,-0.499,-0.501,-0.503,3
DQ140027,MYBDQ1400272,UNITAPAH 5.87% Series 24 10.12.2027,5-Nov-20,3.317,3.268,3.219,116.018,116.354,116.692,5.792,40.744,0.079,0.079,0.079,-0.548,-0.551,-0.552,3
DR140026,MYBDR1400262,UNITAPAH 5.92% Series 25 12.06.2028,5-Nov-20,3.38,3.316,3.252,116.895,117.363,117.834,6.127,45.729,0.076,0.076,0.076,-0.562,-0.565,-0.568,0
DR140025,MYBDR1400254,UNITAPAH 5.96% Series 26 12.12.2028,5-Nov-20,3.41,3.356,3.302,117.912,118.331,118.752,6.449,50.85,0.069,0.069,0.069,-0.541,-0.544,-0.547,2
DS140024,MYBDS1400245,UNITAPAH 6.01% Series 27 12.06.2029,5-Nov-20,3.459,3.395,3.331,118.833,119.358,119.887,6.761,56.119,0.06,0.06,0.06,-0.498,-0.501,-0.503,0
DS140023,MYBDS1400237,UNITAPAH 6.05% Series 28 12.12.2029,5-Nov-20,3.493,3.439,3.385,119.783,120.25,120.719,7.066,61.551,0.051,0.051,0.051,-0.446,-0.448,-0.45,2.3
DT140022,MYBDT1400227,UNITAPAH 6.10% Series 29 12.06.2030,5-Nov-20,3.542,3.478,3.414,120.66,121.241,121.825,7.36,67.105,0.041,0.041,0.041,-0.377,-0.379,-0.381,0
DT140021,MYBDT1400219,UNITAPAH 6.15% Series 30 12.12.2030,5-Nov-20,3.584,3.52,3.456,121.58,122.188,122.8,7.646,72.773,0.032,0.032,0.032,-0.308,-0.31,-0.312,0
DU140012,MYBDU1400126,UNITAPAH 6.19% Series 31 12.06.2031,5-Nov-20,3.628,3.564,3.5,122.375,123.009,123.648,7.926,78.575,0.026,0.026,0.026,-0.262,-0.264,-0.265,0
DU140011,MYBDU1400118,UNITAPAH 6.24% Series 32 12.12.2031,5-Nov-20,3.673,3.609,3.545,123.223,123.884,124.549,8.194,84.439,0.02,0.02,0.02,-0.211,-0.212,-0.214,0
DV140010,MYBDV1400108,UNITAPAH 6.28% Series 33 11.06.2032,5-Nov-20,3.715,3.651,3.587,123.986,124.672,125.362,8.455,90.382,0.017,0.017,0.017,-0.186,-0.187,-0.19,0
DV140009,MYBDV1400090,UNITAPAH 6.33% Series 34 10.12.2032,5-Nov-20,3.745,3.691,3.637,124.953,125.554,126.158,8.707,96.365,0.014,0.014,0.014,-0.16,-0.161,-0.162,2.7
DW140008,MYBDW1400080,UNITAPAH 6.38% Series 35 10.06.2033,5-Nov-20,3.803,3.739,3.675,125.595,126.331,127.072,8.951,102.426,0.013,0.013,0.013,-0.153,-0.154,-0.156,0
DW140007,MYBDW1400072,UNITAPAH 6.42% Series 36 12.12.2033,5-Nov-20,3.851,3.787,3.723,126.231,126.99,127.756,9.196,108.677,0.013,0.013,0.013,-0.158,-0.16,-0.16,0
DX140006,MYBDX1400062,UNITAPAH 6.47% Series 37 12.06.2034,5-Nov-20,3.898,3.834,3.77,126.946,127.729,128.519,9.425,114.823,0.012,0.012,0.012,-0.151,-0.152,-0.153,0
VI170384,MYBVI1703849,NORTHPORT IMTN 5.000% 02.12.2022,5-Nov-20,3.342,3.267,3.192,103.293,103.445,103.598,1.926,4.814,0.031,0.031,0.031,-0.067,-0.068,-0.068,0
VN140415,MYBVN1404158,NORTHPORT IMTN 5.780% 19.12.2024,5-Nov-20,3.553,3.483,3.413,108.461,108.741,109.022,3.609,15.844,0.039,0.039,0.039,-0.161,-0.162,-0.162,1.7
UE190368,MYBUE1903689,B LAND MTN 367D 17.12.2020,5-Nov-20,2.592,2.554,2.516,100.142,100.147,100.151,0.113,0.026,0.049,0.049,0.049,-0.009,-0.009,-0.009,2
UF190370,MYBUF1903702,B LAND MTN 729D 16.12.2021,5-Nov-20,2.847,2.799,2.751,101.217,101.27,101.322,1.067,1.688,0.051,0.051,0.051,-0.059,-0.059,-0.06,0
UK140176,MYBUK1401764,B LAND MTN 2557D 16.12.2021,5-Nov-20,2.842,2.799,2.756,102.72,102.768,102.816,1.058,1.671,0.051,0.051,0.051,-0.064,-0.064,-0.063,1.7
UE190369,MYBUE1903697,B LAND MTN 367D 17.12.2020,5-Nov-20,2.251,2.203,2.155,100.135,100.14,100.146,0.113,0.026,0.049,0.049,0.049,-0.009,-0.01,-0.009,0
PZ140060,MYBPZ1400608,DRB-HICOM 8.000% Perpetual Sukuk - Tranche No 2,5-Nov-20,4.974,4.819,4.664,103.334,103.509,103.686,1.069,1.707,0.009,0.009,0.009,-0.017,-0.019,-0.019,1.3
VN140424,MYBVN1404240,SURIA KLCC IMTN 4.730% 31.12.2024 - Issue No. 1,5-Nov-20,2.608,2.57,2.532,108.291,108.447,108.603,3.727,16.639,0.079,0.079,0.079,-0.329,-0.33,-0.331,2
VI160110,MYBVI1601100,GAMUDA IMTN 4.620% 23.04.2021,5-Nov-20,2.81,2.74,2.67,100.828,100.86,100.892,0.459,0.421,0.019,0.019,0.019,-0.013,-0.014,-0.015,1.7
VE200079,MYBVE2000798,GAMUDA IMTN 3.200% 02.06.2021,5-Nov-20,2.839,2.764,2.689,100.202,100.245,100.287,0.557,0.589,0.019,0.019,0.019,-0.012,-0.012,-0.012,0
VI170382,MYBVI1703823,GAMUDA IMTN 4.825% 23.11.2022,5-Nov-20,3.09,3.025,2.96,103.412,103.542,103.673,1.904,4.716,0.03,0.03,0.03,-0.064,-0.065,-0.066,2.3
VI180087,MYBVI1800876,GAMUDA IMTN 4.785% 16.03.2023,5-Nov-20,3.117,3.052,2.987,103.768,103.919,104.069,2.218,6.161,0.034,0.034,0.034,-0.083,-0.083,-0.084,2.7
VI180334,MYBVI1803342,GAMUDA IMTN 4.790% 27.11.2023,5-Nov-20,3.174,3.104,3.034,104.67,104.878,105.087,2.784,9.556,0.04,0.04,0.04,-0.123,-0.123,-0.124,1.7
VK190235,MYBVK1902355,GAMUDA IMTN 4.117% 18.11.2026,5-Nov-20,3.451,3.386,3.321,103.598,103.957,104.317,5.23,32.354,0.05,0.05,0.05,-0.277,-0.279,-0.281,2.7
VN190236,MYBVN1902367,GAMUDA IMTN 4.263% 16.11.2029,5-Nov-20,3.717,3.647,3.577,104.153,104.701,105.251,7.347,64.726,0.045,0.045,0.045,-0.353,-0.354,-0.357,1.7
VN200096,MYBVN2000963,GAMUDA IMTN 4.100% 28.06.2030,5-Nov-20,3.755,3.69,3.625,102.766,103.298,103.833,7.836,73.311,0.035,0.035,0.035,-0.287,-0.288,-0.291,2.7
VN150042,MYBVN1500427,PRASARANA IMTN 4.38% 24.03.2025 - Series 2,5-Nov-20,2.315,2.284,2.253,108.561,108.696,108.831,3.991,18.753,0.1,0.1,0.1,-0.442,-0.443,-0.443,1.3
VS150043,MYBVS1500434,PRASARANA IMTN 4.64% 22.03.2030 - Series 3,5-Nov-20,2.917,2.891,2.865,114.047,114.276,114.506,7.69,70.168,0.005,0.005,0.005,-0.047,-0.048,-0.048,2
VZ200057,MYBVZ2000579,PRASARANA IMTN 3.90% 24.03.2045 - Series 4,5-Nov-20,3.997,3.971,3.945,98.494,98.894,99.296,15.518,320.874,0.02,0.02,0.02,-0.308,-0.309,-0.311,2
